,Metabolite_Conc,Metabolite,Carbon_Source,Strain,Replicate,Timepoint,Metabolite value,log10(Metabolite value [gDW/mmol],log10(Metabolite concentration)
251,3.26,Glycine,D-Glucose,Pputida,1,16,0.030531667137956298,-1.515249481025696,0.5132176000679389
252,0.0,Asparagine,D-Glucose,Pputida,1,16,0.06445574173581381,-1.1907383895113275,-inf
253,0.0,Butyric acid,D-Glucose,Pputida,1,16,,,-inf
254,0.0,Methionine,D-Glucose,Pputida,1,16,0.13795790336368352,-0.8602534145112426,-inf
255,0.0,Propionic acid,D-Glucose,Pputida,1,16,0.05880172930261551,-1.2306099015507346,-inf
256,0.873,Citric acid,D-Glucose,Pputida,1,16,0.081417779033921,-1.0892807487567708,-0.05898575629443027
257,0.0,Valeric acid,D-Glucose,Pputida,1,16,,,-inf
258,0.0,Acetyl-ornithine,D-Glucose,Pputida,1,16,0.1334346934177777,-0.8747312378784188,-inf
259,0.0,Hippuric acid,D-Glucose,Pputida,1,16,,,-inf
260,2.93,Glycine,D-Glucose,Pputida,2,16,0.030531667137956298,-1.515249481025696,0.4668676203541095
261,0.0,Alanine,D-Glucose,Pputida,2,16,0.04975530940980466,-1.303160568700226,-inf
262,0.0,Serine,D-Glucose,Pputida,2,16,0.0463629019501699,-1.3338293884655104,-inf
263,37.2,Pyruvic acid,D-Glucose,Pputida,2,16,0.04183969200406423,-1.3784115211156311,1.5705429398818975
264,0.0,beta-Hydroxybutyric acid,D-Glucose,Pputida,2,16,,,-inf
265,0.033,Fumaric acid,D-Glucose,Pputida,2,16,0.055409321842692094,-1.2564171651582516,-1.4814860601221125
266,0.0,Lactic acid,D-Glucose,Pputida,2,16,0.046362901950083524,-1.3338293884663193,-inf
267,0.0,Hippuric acid,D-Glucose,Pputida,2,16,,,-inf
268,0.0,Propionic acid,D-Glucose,Pputida,2,16,0.05880172930261551,-1.2306099015507346,-inf
269,1.16,Succinic acid,D-Glucose,Pputida,2,16,0.059932531789419485,-1.2223373755831852,0.06445798922691845
270,0.274,alpha-Ketoglutaric acid,D-Glucose,Pputida,2,16,0.07237135914179849,-1.1404332712009393,-0.562249437179612
271,0.0,Acetyl-ornithine,D-Glucose,Pputida,2,16,0.1334346934177777,-0.8747312378784188,-inf
272,0.0,Valine,D-Glucose,Pputida,2,16,0.09837981633331605,-1.0070939925665006,-inf
273,0.0,Asparagine,D-Glucose,Pputida,2,16,0.06445574173581381,-1.1907383895113275,-inf
274,0.0,Butyric acid,D-Glucose,Pputida,2,16,,,-inf
275,85.6,Acetic acid,D-Glucose,Pputida,2,16,0.029400864651485392,-1.531639897212092,1.9324737646771533
276,0.0,Putrescine,D-Glucose,Pputida,2,16,0.10290302627988801,-0.9875718528631282,-inf
277,0.994,Citric acid,D-Glucose,Pputida,2,16,0.081417779033921,-1.0892807487567708,-0.00261361560268669
278,0.0,Methionine,D-Glucose,Pputida,2,16,0.13795790336368352,-0.8602534145112426,-inf
279,0.0,Valeric acid,D-Glucose,Pputida,2,16,,,-inf
280,0.0,Alanine,D-Glucose,Pputida,1,28,0.04975530940980466,-1.303160568700226,-inf
281,1.58,beta-Hydroxybutyric acid,D-Glucose,Pputida,1,28,,,0.19865708695442263
282,0.912,Acetyl-ornithine,D-Glucose,Pputida,1,28,0.1334346934177777,-0.8747312378784188,-0.04000516167158381
283,0.342,Succinic acid,D-Glucose,Pputida,1,28,0.059932531789419485,-1.2223373755831852,-0.46597389394386496
284,3.14,Glycine,D-Glucose,Pputida,1,28,0.030531667137956298,-1.515249481025696,0.49692964807321494
285,0.0,Propionic acid,D-Glucose,Pputida,1,28,0.05880172930261551,-1.2306099015507346,-inf
286,1.73,Pyruvic acid,D-Glucose,Pputida,1,28,0.04183969200406423,-1.3784115211156311,0.2380461031287954
287,0.0,Serine,D-Glucose,Pputida,1,28,0.0463629019501699,-1.3338293884655104,-inf
288,0.0,Valine,D-Glucose,Pputida,1,28,0.09837981633331605,-1.0070939925665006,-inf
289,6.12,Citric acid,D-Glucose,Pputida,1,28,0.081417779033921,-1.0892807487567708,0.7867514221455612
290,0.0,alpha-Ketoglutaric acid,D-Glucose,Pputida,1,28,0.07237135914179849,-1.1404332712009393,-inf
291,1.33,Asparagine,D-Glucose,Pputida,1,28,0.06445574173581381,-1.1907383895113275,0.12385164096708581
292,0.0,Valeric acid,D-Glucose,Pputida,1,28,,,-inf
293,0.0,Butyric acid,D-Glucose,Pputida,1,28,,,-inf
294,0.55,Methionine,D-Glucose,Pputida,1,28,0.13795790336368352,-0.8602534145112426,-0.2596373105057561
295,0.0,Hippuric acid,D-Glucose,Pputida,1,28,,,-inf
296,466.0,Acetic acid,D-Glucose,Pputida,1,28,0.029400864651485392,-1.531639897212092,2.66838591669
297,67.5,Lactic acid,D-Glucose,Pputida,1,28,0.046362901950083524,-1.3338293884663193,1.8293037728310249
298,0.0413,Fumaric acid,D-Glucose,Pputida,1,28,0.055409321842692094,-1.2564171651582516,-1.3840499483435988
299,0.0,Putrescine,D-Glucose,Pputida,1,28,0.10290302627988801,-0.9875718528631282,-inf
300,0.0,Valine,D-Glucose,Pputida,2,28,0.09837981633331605,-1.0070939925665006,-inf
301,0.0,Butyric acid,D-Glucose,Pputida,2,28,,,-inf
302,2.11,beta-Hydroxybutyric acid,D-Glucose,Pputida,2,28,,,0.3242824552976926
303,0.465,Asparagine,D-Glucose,Pputida,2,28,0.06445574173581381,-1.1907383895113275,-0.33254704711004607
304,555.0,Acetic acid,D-Glucose,Pputida,2,28,0.029400864651485392,-1.531639897212092,2.7442929831226763
305,0.0,Alanine,D-Glucose,Pputida,2,28,0.04975530940980466,-1.303160568700226,-inf
306,0.294,Succinic acid,D-Glucose,Pputida,2,28,0.059932531789419485,-1.2223373755831852,-0.5316526695878427
307,0.0,Serine,D-Glucose,Pputida,2,28,0.0463629019501699,-1.3338293884655104,-inf
308,0.0584,Fumaric acid,D-Glucose,Pputida,2,28,0.055409321842692094,-1.2564171651582516,-1.2335871528876006
309,0.0,Valeric acid,D-Glucose,Pputida,2,28,,,-inf
310,0.693,Pyruvic acid,D-Glucose,Pputida,2,28,0.04183969200406423,-1.3784115211156311,-0.1592667653881933
311,80.5,Lactic acid,D-Glucose,Pputida,2,28,0.046362901950083524,-1.3338293884663193,1.9057958803678685
312,0.954,Acetyl-ornithine,D-Glucose,Pputida,2,28,0.1334346934177777,-0.8747312378784188,-0.020451625295904902
313,3.32,Glycine,D-Glucose,Pputida,2,28,0.030531667137956298,-1.515249481025696,0.5211380837040362
314,8.53,Citric acid,D-Glucose,Pputida,2,28,0.081417779033921,-1.0892807487567708,0.930949031167523
315,0.0,alpha-Ketoglutaric acid,D-Glucose,Pputida,2,28,0.07237135914179849,-1.1404332712009393,-inf
316,0.0,Putrescine,D-Glucose,Pputida,2,28,0.10290302627988801,-0.9875718528631282,-inf
317,0.0,Propionic acid,D-Glucose,Pputida,2,28,0.05880172930261551,-1.2306099015507346,-inf
318,0.517,Methionine,D-Glucose,Pputida,2,28,0.13795790336368352,-0.8602534145112426,-0.2865094569060575
319,0.0,Hippuric acid,D-Glucose,Pputida,2,28,,,-inf
320,0.0,Pyruvic acid,D-Glucose,Pputida,1,48,0.04183969200406423,-1.3784115211156311,-inf
321,0.0,Valine,D-Glucose,Pputida,1,48,0.09837981633331605,-1.0070939925665006,-inf
322,0.0,Alanine,D-Glucose,Pputida,1,48,0.04975530940980466,-1.303160568700226,-inf
323,0.771,Propionic acid,D-Glucose,Pputida,1,48,0.05880172930261551,-1.2306099015507346,-0.11294562194904302
324,1.34,beta-Hydroxybutyric acid,D-Glucose,Pputida,1,48,,,0.12710479836480765
325,0.0,Serine,D-Glucose,Pputida,1,48,0.0463629019501699,-1.3338293884655104,-inf
326,3.26,Glycine,D-Glucose,Pputida,1,48,0.030531667137956298,-1.515249481025696,0.5132176000679389
327,0.0,alpha-Ketoglutaric acid,D-Glucose,Pputida,1,48,0.07237135914179849,-1.1404332712009393,-inf
328,0.132,Succinic acid,D-Glucose,Pputida,1,48,0.059932531789419485,-1.2223373755831852,-0.8794260687941501
329,5.65,Acetyl-ornithine,D-Glucose,Pputida,1,48,0.1334346934177777,-0.8747312378784188,0.7520484478194386
330,0.0168,Fumaric acid,D-Glucose,Pputida,1,48,0.055409321842692094,-1.2564171651582516,-1.7746907182741372
331,0.0,Asparagine,D-Glucose,Pputida,1,48,0.06445574173581381,-1.1907383895113275,-inf
332,0.0,Lactic acid,D-Glucose,Pputida,1,48,0.046362901950083524,-1.3338293884663193,-inf
333,0.416,Methionine,D-Glucose,Pputida,1,48,0.13795790336368352,-0.8602534145112426,-0.3809066693732573
334,0.0,Hippuric acid,D-Glucose,Pputida,1,48,,,-inf
335,0.233,Valeric acid,D-Glucose,Pputida,1,48,,,-0.632644078973981
336,0.227,Butyric acid,D-Glucose,Pputida,1,48,,,-0.6439741428068773
337,730.0,Acetic acid,D-Glucose,Pputida,1,48,0.029400864651485392,-1.531639897212092,2.863322860120456
338,0.0,Putrescine,D-Glucose,Pputida,1,48,0.10290302627988801,-0.9875718528631282,-inf
339,1.01,Citric acid,D-Glucose,Pputida,1,48,0.081417779033921,-1.0892807487567708,0.004321373782642578
340,0.155,Succinic acid,D-Glucose,Pputida,2,48,0.059932531789419485,-1.2223373755831852,-0.8096683018297085
341,0.48,Asparagine,D-Glucose,Pputida,2,48,0.06445574173581381,-1.1907383895113275,-0.3187587626244128
342,0.0,Lactic acid,D-Glucose,Pputida,2,48,0.046362901950083524,-1.3338293884663193,-inf
343,0.0,Alanine,D-Glucose,Pputida,2,48,0.04975530940980466,-1.303160568700226,-inf
344,4.67,Acetyl-ornithine,D-Glucose,Pputida,2,48,0.1334346934177777,-0.8747312378784188,0.6693168805661122
345,0.715,Methionine,D-Glucose,Pputida,2,48,0.13795790336368352,-0.8602534145112426,-0.1456939581989194
346,2.67,Glycine,D-Glucose,Pputida,2,48,0.030531667137956298,-1.515249481025696,0.42651126136457523
347,1.23,Propionic acid,D-Glucose,Pputida,2,48,0.05880172930261551,-1.2306099015507346,0.08990511143939793
348,0.0,Pyruvic acid,D-Glucose,Pputida,2,48,0.04183969200406423,-1.3784115211156311,-inf
349,0.0,Valine,D-Glucose,Pputida,2,48,0.09837981633331605,-1.0070939925665006,-inf
350,0.0,Serine,D-Glucose,Pputida,2,48,0.0463629019501699,-1.3338293884655104,-inf
351,0.0,Hippuric acid,D-Glucose,Pputida,2,48,,,-inf
352,1.03,Citric acid,D-Glucose,Pputida,2,48,0.081417779033921,-1.0892807487567708,0.012837224705172217
353,0.0,alpha-Ketoglutaric acid,D-Glucose,Pputida,2,48,0.07237135914179849,-1.1404332712009393,-inf
354,0.0,Putrescine,D-Glucose,Pputida,2,48,0.10290302627988801,-0.9875718528631282,-inf
355,1.14,beta-Hydroxybutyric acid,D-Glucose,Pputida,2,48,,,0.05690485133647256
356,0.298,Valeric acid,D-Glucose,Pputida,2,48,,,-0.5257837359237448
357,0.557,Butyric acid,D-Glucose,Pputida,2,48,,,-0.25414480482627105
358,0.0229,Fumaric acid,D-Glucose,Pputida,2,48,0.055409321842692094,-1.2564171651582516,-1.640164517660112
359,732.0,Acetic acid,D-Glucose,Pputida,2,48,0.029400864651485392,-1.531639897212092,2.864511081058392
360,0.0,beta-Hydroxybutyric acid,D-Glucose,Pseudomonas,1,16,,,-inf
361,0.0387,Succinic acid,D-Glucose,Pseudomonas,1,16,0.059932531789419485,-1.2223373755831852,-1.4122890349810886
362,0.0,Serine,D-Glucose,Pseudomonas,1,16,0.0463629019501699,-1.3338293884655104,-inf
363,0.0,Pyruvic acid,D-Glucose,Pseudomonas,1,16,0.04183969200406423,-1.3784115211156311,-inf
364,0.0,Lactic acid,D-Glucose,Pseudomonas,1,16,0.046362901950083524,-1.3338293884663193,-inf
365,0.511,Asparagine,D-Glucose,Pseudomonas,1,16,0.06445574173581381,-1.1907383895113275,-0.29157909986528724
366,0.0,alpha-Ketoglutaric acid,D-Glucose,Pseudomonas,1,16,0.07237135914179849,-1.1404332712009393,-inf
367,0.0154,Fumaric acid,D-Glucose,Pseudomonas,1,16,0.055409321842692094,-1.2564171651582516,-1.812479279163537
368,0.0,Alanine,D-Glucose,Pseudomonas,1,16,0.04975530940980466,-1.303160568700226,-inf
369,2.91,Glycine,D-Glucose,Pseudomonas,1,16,0.030531667137956298,-1.515249481025696,0.4638929889859073
370,0.0,Propionic acid,D-Glucose,Pseudomonas,1,16,0.05880172930261551,-1.2306099015507346,-inf
371,0.0,Valine,D-Glucose,Pseudomonas,1,16,0.09837981633331605,-1.0070939925665006,-inf
372,0.0,Valeric acid,D-Glucose,Pseudomonas,1,16,,,-inf
373,0.0,Putrescine,D-Glucose,Pseudomonas,1,16,0.10290302627988801,-0.9875718528631282,-inf
374,0.0,Butyric acid,D-Glucose,Pseudomonas,1,16,,,-inf
375,0.0,Acetyl-ornithine,D-Glucose,Pseudomonas,1,16,0.1334346934177777,-0.8747312378784188,-inf
376,0.218,Methionine,D-Glucose,Pseudomonas,1,16,0.13795790336368352,-0.8602534145112426,-0.6615435063953952
377,0.0,Hippuric acid,D-Glucose,Pseudomonas,1,16,,,-inf
378,1.51,Citric acid,D-Glucose,Pseudomonas,1,16,0.081417779033921,-1.0892807487567708,0.17897694729316943
379,98.6,Acetic acid,D-Glucose,Pseudomonas,1,16,0.029400864651485392,-1.531639897212092,1.9938769149412112
380,0.0,beta-Hydroxybutyric acid,D-Glucose,Pseudomonas,2,16,,,-inf
381,0.0,Valine,D-Glucose,Pseudomonas,2,16,0.09837981633331605,-1.0070939925665006,-inf
382,0.0385,Succinic acid,D-Glucose,Pseudomonas,2,16,0.059932531789419485,-1.2223373755831852,-1.4145392704914994
383,0.565,Acetyl-ornithine,D-Glucose,Pseudomonas,2,16,0.1334346934177777,-0.8747312378784188,-0.2479515521805615
384,0.0194,Fumaric acid,D-Glucose,Pseudomonas,2,16,0.055409321842692094,-1.2564171651582516,-1.712198270069774
385,0.0,Alanine,D-Glucose,Pseudomonas,2,16,0.04975530940980466,-1.303160568700226,-inf
386,0.0,Pyruvic acid,D-Glucose,Pseudomonas,2,16,0.04183969200406423,-1.3784115211156311,-inf
387,0.0,Lactic acid,D-Glucose,Pseudomonas,2,16,0.046362901950083524,-1.3338293884663193,-inf
388,0.0609,Methionine,D-Glucose,Pseudomonas,2,16,0.13795790336368352,-0.8602534145112426,-1.2153827073671246
389,0.0,Serine,D-Glucose,Pseudomonas,2,16,0.0463629019501699,-1.3338293884655104,-inf
390,0.0,Asparagine,D-Glucose,Pseudomonas,2,16,0.06445574173581381,-1.1907383895113275,-inf
391,0.0,Propionic acid,D-Glucose,Pseudomonas,2,16,0.05880172930261551,-1.2306099015507346,-inf
392,0.0,alpha-Ketoglutaric acid,D-Glucose,Pseudomonas,2,16,0.07237135914179849,-1.1404332712009393,-inf
393,2.95,Glycine,D-Glucose,Pseudomonas,2,16,0.030531667137956298,-1.515249481025696,0.46982201597816303
394,56.1,Acetic acid,D-Glucose,Pseudomonas,2,16,0.029400864651485392,-1.531639897212092,1.7489628612561614
395,0.0,Butyric acid,D-Glucose,Pseudomonas,2,16,,,-inf
396,1.22,Citric acid,D-Glucose,Pseudomonas,2,16,0.081417779033921,-1.0892807487567708,0.08635983067474821
397,0.0,Hippuric acid,D-Glucose,Pseudomonas,2,16,,,-inf
398,0.0,Valeric acid,D-Glucose,Pseudomonas,2,16,,,-inf
399,0.0,Putrescine,D-Glucose,Pseudomonas,2,16,0.10290302627988801,-0.9875718528631282,-inf
400,0.0,Alanine,D-Glucose,Pseudomonas,1,28,0.04975530940980466,-1.303160568700226,-inf
401,0.123,Succinic acid,D-Glucose,Pseudomonas,1,28,0.059932531789419485,-1.2223373755831852,-0.9100948885606021
402,0.0542,beta-Hydroxybutyric acid,D-Glucose,Pseudomonas,1,28,,,-1.2660007134616131
403,0.0,Propionic acid,D-Glucose,Pseudomonas,1,28,0.05880172930261551,-1.2306099015507346,-inf
404,0.0,Pyruvic acid,D-Glucose,Pseudomonas,1,28,0.04183969200406423,-1.3784115211156311,-inf
405,0.0,Putrescine,D-Glucose,Pseudomonas,1,28,0.10290302627988801,-0.9875718528631282,-inf
406,0.0,Valine,D-Glucose,Pseudomonas,1,28,0.09837981633331605,-1.0070939925665006,-inf
407,0.0,Asparagine,D-Glucose,Pseudomonas,1,28,0.06445574173581381,-1.1907383895113275,-inf
408,1.62,Acetyl-ornithine,D-Glucose,Pseudomonas,1,28,0.1334346934177777,-0.8747312378784188,0.20951501454263097
409,0.1,Methionine,D-Glucose,Pseudomonas,1,28,0.13795790336368352,-0.8602534145112426,-1.0
410,0.0,Hippuric acid,D-Glucose,Pseudomonas,1,28,,,-inf
411,2.78,Glycine,D-Glucose,Pseudomonas,1,28,0.030531667137956298,-1.515249481025696,0.4440447959180762
412,0.0,Lactic acid,D-Glucose,Pseudomonas,1,28,0.046362901950083524,-1.3338293884663193,-inf
413,0.0192,Fumaric acid,D-Glucose,Pseudomonas,1,28,0.055409321842692094,-1.2564171651582516,-1.7166987712964503
414,0.0,Serine,D-Glucose,Pseudomonas,1,28,0.0463629019501699,-1.3338293884655104,-inf
415,96.1,Acetic acid,D-Glucose,Pseudomonas,1,28,0.029400864651485392,-1.531639897212092,1.9827233876685453
416,0.0,alpha-Ketoglutaric acid,D-Glucose,Pseudomonas,1,28,0.07237135914179849,-1.1404332712009393,-inf
417,1.27,Citric acid,D-Glucose,Pseudomonas,1,28,0.081417779033921,-1.0892807487567708,0.10380372095595687
418,0.0,Butyric acid,D-Glucose,Pseudomonas,1,28,,,-inf
419,0.0,Valeric acid,D-Glucose,Pseudomonas,1,28,,,-inf
420,0.0,Valine,D-Glucose,Pseudomonas,2,28,0.09837981633331605,-1.0070939925665006,-inf
421,0.286,Succinic acid,D-Glucose,Pseudomonas,2,28,0.059932531789419485,-1.2223373755831852,-0.543633966870957
422,0.0,Alanine,D-Glucose,Pseudomonas,2,28,0.04975530940980466,-1.303160568700226,-inf
423,1.34,Pyruvic acid,D-Glucose,Pseudomonas,2,28,0.04183969200406423,-1.3784115211156311,0.12710479836480765
424,0.0,Serine,D-Glucose,Pseudomonas,2,28,0.0463629019501699,-1.3338293884655104,-inf
425,0.0,Fumaric acid,D-Glucose,Pseudomonas,2,28,0.055409321842692094,-1.2564171651582516,-inf
426,0.0,Valeric acid,D-Glucose,Pseudomonas,2,28,,,-inf
427,0.0492,Asparagine,D-Glucose,Pseudomonas,2,28,0.06445574173581381,-1.1907383895113275,-1.3080348972326397
428,1.26,beta-Hydroxybutyric acid,D-Glucose,Pseudomonas,2,28,,,0.10037054511756291
429,0.0,Putrescine,D-Glucose,Pseudomonas,2,28,0.10290302627988801,-0.9875718528631282,-inf
430,0.0,Propionic acid,D-Glucose,Pseudomonas,2,28,0.05880172930261551,-1.2306099015507346,-inf
431,2.95,Glycine,D-Glucose,Pseudomonas,2,28,0.030531667137956298,-1.515249481025696,0.46982201597816303
432,0.0,Lactic acid,D-Glucose,Pseudomonas,2,28,0.046362901950083524,-1.3338293884663193,-inf
433,0.0842,Methionine,D-Glucose,Pseudomonas,2,28,0.13795790336368352,-0.8602534145112426,-1.0746879085003505
434,2.12,Acetyl-ornithine,D-Glucose,Pseudomonas,2,28,0.1334346934177777,-0.8747312378784188,0.32633586092875144
435,2.99,Citric acid,D-Glucose,Pseudomonas,2,28,0.081417779033921,-1.0892807487567708,0.4756711883244297
436,0.0,alpha-Ketoglutaric acid,D-Glucose,Pseudomonas,2,28,0.07237135914179849,-1.1404332712009393,-inf
437,0.0,Hippuric acid,D-Glucose,Pseudomonas,2,28,,,-inf
438,0.0,Butyric acid,D-Glucose,Pseudomonas,2,28,,,-inf
439,225.0,Acetic acid,D-Glucose,Pseudomonas,2,28,0.029400864651485392,-1.531639897212092,2.3521825181113627
440,0.0,Alanine,D-Glucose,Pseudomonas,1,48,0.04975530940980466,-1.303160568700226,-inf
441,0.0,Valine,D-Glucose,Pseudomonas,1,48,0.09837981633331605,-1.0070939925665006,-inf
442,1.62,Serine,D-Glucose,Pseudomonas,1,48,0.0463629019501699,-1.3338293884655104,0.20951501454263097
443,0.0134,Fumaric acid,D-Glucose,Pseudomonas,1,48,0.055409321842692094,-1.2564171651582516,-1.8728952016351923
444,0.178,Succinic acid,D-Glucose,Pseudomonas,1,48,0.059932531789419485,-1.2223373755831852,-0.7495799976911061
445,0.0642,beta-Hydroxybutyric acid,D-Glucose,Pseudomonas,1,48,,,-1.1924649719311469
446,3.51,Acetyl-ornithine,D-Glucose,Pseudomonas,1,48,0.1334346934177777,-0.8747312378784188,0.5453071164658241
447,3.49,Glycine,D-Glucose,Pseudomonas,1,48,0.030531667137956298,-1.515249481025696,0.5428254269591799
448,0.458,Asparagine,D-Glucose,Pseudomonas,1,48,0.06445574173581381,-1.1907383895113275,-0.3391345219961308
449,0.0443,Butyric acid,D-Glucose,Pseudomonas,1,48,,,-1.3535962737769305
450,0.0,Lactic acid,D-Glucose,Pseudomonas,1,48,0.046362901950083524,-1.3338293884663193,-inf
451,0.0,Putrescine,D-Glucose,Pseudomonas,1,48,0.10290302627988801,-0.9875718528631282,-inf
452,0.0,Hippuric acid,D-Glucose,Pseudomonas,1,48,,,-inf
453,0.0,Propionic acid,D-Glucose,Pseudomonas,1,48,0.05880172930261551,-1.2306099015507346,-inf
454,0.0,alpha-Ketoglutaric acid,D-Glucose,Pseudomonas,1,48,0.07237135914179849,-1.1404332712009393,-inf
455,0.155,Methionine,D-Glucose,Pseudomonas,1,48,0.13795790336368352,-0.8602534145112426,-0.8096683018297085
456,111.0,Acetic acid,D-Glucose,Pseudomonas,1,48,0.029400864651485392,-1.531639897212092,2.0453229787866576
457,3.38,Citric acid,D-Glucose,Pseudomonas,1,48,0.081417779033921,-1.0892807487567708,0.5289167002776547
458,0.0,Pyruvic acid,D-Glucose,Pseudomonas,1,48,0.04183969200406423,-1.3784115211156311,-inf
459,0.444,Valeric acid,D-Glucose,Pseudomonas,1,48,,,-0.3526170298853802
460,6.06,Acetyl-ornithine,D-Glucose,Pseudomonas,2,48,0.1334346934177777,-0.8747312378784188,0.7824726241662862
461,0.0,Lactic acid,D-Glucose,Pseudomonas,2,48,0.046362901950083524,-1.3338293884663193,-inf
462,0.0,Pyruvic acid,D-Glucose,Pseudomonas,2,48,0.04183969200406423,-1.3784115211156311,-inf
463,0.0,Serine,D-Glucose,Pseudomonas,2,48,0.0463629019501699,-1.3338293884655104,-inf
464,2.78,Propionic acid,D-Glucose,Pseudomonas,2,48,0.05880172930261551,-1.2306099015507346,0.4440447959180762
465,0.0,Asparagine,D-Glucose,Pseudomonas,2,48,0.06445574173581381,-1.1907383895113275,-inf
466,0.0,alpha-Ketoglutaric acid,D-Glucose,Pseudomonas,2,48,0.07237135914179849,-1.1404332712009393,-inf
467,2.64,Glycine,D-Glucose,Pseudomonas,2,48,0.030531667137956298,-1.515249481025696,0.42160392686983106
468,0.0,Valine,D-Glucose,Pseudomonas,2,48,0.09837981633331605,-1.0070939925665006,-inf
469,1.02,Butyric acid,D-Glucose,Pseudomonas,2,48,,,0.00860017176191757
470,0.816,beta-Hydroxybutyric acid,D-Glucose,Pseudomonas,2,48,,,-0.08830984124613889
471,0.0,Hippuric acid,D-Glucose,Pseudomonas,2,48,,,-inf
472,1040.0,Acetic acid,D-Glucose,Pseudomonas,2,48,0.029400864651485392,-1.531639897212092,3.0170333392987803
473,0.0,Alanine,D-Glucose,Pseudomonas,2,48,0.04975530940980466,-1.303160568700226,-inf
474,0.0263,Fumaric acid,D-Glucose,Pseudomonas,2,48,0.055409321842692094,-1.2564171651582516,-1.5800442515102422
475,5.42,Citric acid,D-Glucose,Pseudomonas,2,48,0.081417779033921,-1.0892807487567708,0.7339992865383869
476,0.0,Putrescine,D-Glucose,Pseudomonas,2,48,0.10290302627988801,-0.9875718528631282,-inf
477,0.456,Valeric acid,D-Glucose,Pseudomonas,2,48,,,-0.341035157335565
478,0.0,Methionine,D-Glucose,Pseudomonas,2,48,0.13795790336368352,-0.8602534145112426,-inf
479,0.166,Succinic acid,D-Glucose,Pseudomonas,2,48,0.059932531789419485,-1.2223373755831852,-0.7798919119599449
480,0.0,Valine,L-Malate,Ecoli,1,16,0.09354717678631275,-1.028969314787457,-inf
