,Sample_id,Carbon source,Metabolite,Concentration [uM],Hours,Bioreactor,AUC [gDW*h/L],Z-score
5107,SM_MPTA_112023_39_Galactose-T8_M3_3,Galactose,Uracil,,8.0,REL03,0.4312240363242068,-0.7896492850400544
5108,SM_MPTA_112023_83_Galactose-T18_M2_11,Galactose,Uracil,,18.0,REL02,8.140262892924916,1.9378517264400636
5109,SM_MPTA_112023_107_L-alanine-T22_M10_35,L-alanine,Uracil,,22.0,REL08,4.314250397619318,1.1077800448947506
5110,SM_MPTA_112023_82_Galactose-T18_M1_10,Galactose,Uracil,,18.0,REL01,7.65846961218036,2.104251180660922
5111,SM_MPTA_112023_75_Galactose-T16_M3_9,Galactose,Uracil,,16.0,REL03,3.4179267393150816,-0.6545666556005196
5112,SM_MPTA_112023_M9_L-malate_003_45,L-malate,Uracil,,0.0,,0.0,
5113,SM_MPTA_112023_60_L-malate-T12_M7_24,L-malate,Uracil,,12.0,REL06,2.385225810049673,0.8745846234135055
5114,SM_MPTA_112023_129_L-malate-T9_M7_18,L-malate,Uracil,,9.25,REL06,0.7606505791012634,-0.7523622943984937
5115,SM_MPTA_112023_90_L-alanine-T18_M11_33,L-alanine,Uracil,,18.0,REL09,1.7064401126297837,-0.5074254916186476
5116,SM_MPTA_112023_106_L-alanine-T22_M9_34,L-alanine,Uracil,,22.0,REL07,4.508036095424472,1.524911538640108
5117,SM_MPTA_112023_50_L-malate-T10_M6_17,L-malate,Uracil,,10.0,REL05,0.9785183455570544,-0.6652006915175116
5118,SM_MPTA_112023_65_Galactose-T14_M2_8,Galactose,Uracil,,14.0,REL02,3.5031324525164917,-0.4638102142870711
5119,SM_MPTA_112023_M9_Galactose_003_42,Galactose,Uracil,,0.0,,0.0,
5120,SM_MPTA_112023_93_Galactose-T20_M3_12,Galactose,Uracil,,20.0,REL03,7.426058906659442,1.8409715479615616
5121,SM_MPTA_112023_80_L-alanine-T16_M10_29,L-alanine,Uracil,,16.0,REL08,1.099304187854922,-0.7583711576085559
5122,SM_MPTA_112023_53_L-alanine-T10_M10_26,L-alanine,Uracil,,10.0,REL08,0.3217909293828691,
5123,SM_MPTA_112023_54_L-alanine-T10_M11_27,L-alanine,Uracil,,10.0,REL09,0.296012098023468,
5124,SM_MPTA_112023_M9_L-alanine_002_38,L-alanine,Uracil,,0.0,,0.0,
5125,SM_MPTA_112023_81_L-alanine-T16_M11_30,L-alanine,Uracil,,16.0,REL09,1.1067118980156694,-0.6927011678368798
5126,SM_MPTA_112023_66_Galactose-T14_M3_6,Galactose,Uracil,,14.0,REL03,2.1848684507093163,-0.5351171554125078
5127,SM_MPTA_112023_143_L-malate-T13_M6_23,L-malate,Uracil,,13.0,REL05,2.7850460023716854,0.8557067891323198
5128,SM_MPTA_112023_127_L-malate-T9_M5_16,L-malate,Uracil,,9.25,REL04,1.034068337324968,-0.7836074888188769
5129,SM_MPTA_112023_51_L-malate-T10_M7_21,L-malate,Uracil,,10.0,REL06,1.0771807208731472,-0.3487741801370162
5130,SM_MPTA_112023_49_L-malate-T10_M5_19,L-malate,Ureidopropionate,,10.0,REL04,1.4313031841181596,
5131,SM_MPTA_112023_79_L-alanine-T16_M9_28,L-alanine,Ureidopropionate,,16.0,REL07,1.224938952181199,2.8940028202485775
5132,SM_MPTA_112023_58_L-malate-T12_M5_22,L-malate,Ureidopropionate,,12.0,REL04,2.865121839561659,
5133,SM_MPTA_112023_28_Galactose-T6_M1_1,Galactose,Ureidopropionate,,6.0,REL01,0.3027227371464714,-0.6351221539014997
5134,SM_MPTA_112023_M9_Galactose_001_40,Galactose,Ureidopropionate,,0.0,,0.0,
5135,SM_MPTA_112023_M9_L-alanine_001_37,L-alanine,Ureidopropionate,,0.0,,0.0,
5136,SM_MPTA_112023_M9_Galactose_002_41,Galactose,Ureidopropionate,,0.0,,0.0,
5137,SM_MPTA_112023_64_Galactose-T14_M1_7,Galactose,Ureidopropionate,,14.0,REL01,3.657264738592213,-0.709851042198036
5138,SM_MPTA_112023_52_L-alanine-T10_M9_25,L-alanine,Ureidopropionate,,10.0,REL07,0.3182352285057104,1.1220530900270045
5139,SM_MPTA_112023_32_L-malate-T6_M6_14,L-malate,Ureidopropionate,,6.0,REL05,0.1847473940054876,-0.6608848161025249
5140,SM_MPTA_112023_55_Galactose-T12_M1_4,Galactose,Ureidopropionate,,12.0,REL01,2.122869171591218,-0.6724663138057282
5141,SM_MPTA_112023_29_Galactose-T6_M2_2,Galactose,Ureidopropionate,,6.0,REL02,0.3061863840245775,-0.6184128662979108
5142,SM_MPTA_112023_108_L-alanine-T22_M11_36,L-alanine,Ureidopropionate,,22.0,REL09,3.9376424130469174,
5143,SM_MPTA_112023_134_L-malate-T11_M6_20,L-malate,Ureidopropionate,,11.0,REL05,1.4913949991123805,-0.7262994390419851
5144,SM_MPTA_112023_56_Galactose-T12_M2_5,Galactose,Ureidopropionate,,12.0,REL02,2.076109938736786,-0.6891622216475071
5145,SM_MPTA_112023_89_L-alanine-T18_M10_32,L-alanine,Ureidopropionate,,18.0,REL08,1.718588757293409,1.477742089321197
5146,SM_MPTA_112023_M9_L-malate_002_44,L-malate,Ureidopropionate,,0.0,,0.0,
5147,SM_MPTA_112023_88_L-alanine-T18_M9_31,L-alanine,Ureidopropionate,,18.0,REL07,1.9627468841916456,0.0295724922842141
5148,SM_MPTA_112023_33_L-malate-T6_M7_15,L-malate,Ureidopropionate,,6.0,REL06,0.2093431136310292,
5149,SM_MPTA_112023_M9_L-alanine_003_39,L-alanine,Ureidopropionate,,0.0,,0.0,
5150,SM_MPTA_112023_M9_L-malate_001_43,L-malate,Ureidopropionate,,0.0,,0.0,
5151,SM_MPTA_112023_31_L-malate-T6_M5_13,L-malate,Ureidopropionate,,6.0,REL04,0.2588140496960388,
5152,SM_MPTA_112023_39_Galactose-T8_M3_3,Galactose,Ureidopropionate,,8.0,REL03,0.4312240363242068,-0.646093128057073
5153,SM_MPTA_112023_83_Galactose-T18_M2_11,Galactose,Ureidopropionate,,18.0,REL02,8.140262892924916,
5154,SM_MPTA_112023_107_L-alanine-T22_M10_35,L-alanine,Ureidopropionate,,22.0,REL08,4.314250397619318,
5155,SM_MPTA_112023_82_Galactose-T18_M1_10,Galactose,Ureidopropionate,,18.0,REL01,7.65846961218036,
5156,SM_MPTA_112023_75_Galactose-T16_M3_9,Galactose,Ureidopropionate,,16.0,REL03,3.4179267393150816,
5157,SM_MPTA_112023_M9_L-malate_003_45,L-malate,Ureidopropionate,,0.0,,0.0,
5158,SM_MPTA_112023_60_L-malate-T12_M7_24,L-malate,Ureidopropionate,,12.0,REL06,2.385225810049673,
5159,SM_MPTA_112023_129_L-malate-T9_M7_18,L-malate,Ureidopropionate,,9.25,REL06,0.7606505791012634,-0.6962439700742658
5160,SM_MPTA_112023_90_L-alanine-T18_M11_33,L-alanine,Ureidopropionate,,18.0,REL09,1.7064401126297837,0.0311341562653709
5161,SM_MPTA_112023_106_L-alanine-T22_M9_34,L-alanine,Ureidopropionate,,22.0,REL07,4.508036095424472,-0.7162652794165543
5162,SM_MPTA_112023_50_L-malate-T10_M6_17,L-malate,Ureidopropionate,,10.0,REL05,0.9785183455570544,-0.6818774904069943
5163,SM_MPTA_112023_65_Galactose-T14_M2_8,Galactose,Ureidopropionate,,14.0,REL02,3.5031324525164917,
5164,SM_MPTA_112023_M9_Galactose_003_42,Galactose,Ureidopropionate,,0.0,,0.0,
5165,SM_MPTA_112023_93_Galactose-T20_M3_12,Galactose,Ureidopropionate,,20.0,REL03,7.426058906659442,-0.7196202449157987
5166,SM_MPTA_112023_80_L-alanine-T16_M10_29,L-alanine,Ureidopropionate,,16.0,REL08,1.099304187854922,1.4032303599341076
5167,SM_MPTA_112023_53_L-alanine-T10_M10_26,L-alanine,Ureidopropionate,,10.0,REL08,0.3217909293828691,0.4861842852921182
5168,SM_MPTA_112023_54_L-alanine-T10_M11_27,L-alanine,Ureidopropionate,,10.0,REL09,0.296012098023468,0.7352031407098154
5169,SM_MPTA_112023_M9_L-alanine_002_38,L-alanine,Ureidopropionate,,0.0,,0.0,
5170,SM_MPTA_112023_81_L-alanine-T16_M11_30,L-alanine,Ureidopropionate,,16.0,REL09,1.1067118980156694,0.650432682207397
5171,SM_MPTA_112023_66_Galactose-T14_M3_6,Galactose,Ureidopropionate,,14.0,REL03,2.1848684507093163,
5172,SM_MPTA_112023_143_L-malate-T13_M6_23,L-malate,Ureidopropionate,,13.0,REL05,2.7850460023716854,
5173,SM_MPTA_112023_127_L-malate-T9_M5_16,L-malate,Ureidopropionate,,9.25,REL04,1.034068337324968,-0.6572561504239254
5174,SM_MPTA_112023_51_L-malate-T10_M7_21,L-malate,Ureidopropionate,,10.0,REL06,1.0771807208731472,
5175,SM_MPTA_112023_49_L-malate-T10_M5_19,L-malate,Uridine diphosphate hexose,,10.0,REL04,1.4313031841181596,-1.2750018488816166
5176,SM_MPTA_112023_79_L-alanine-T16_M9_28,L-alanine,Uridine diphosphate hexose,,16.0,REL07,1.224938952181199,-0.3018049140509242
5177,SM_MPTA_112023_58_L-malate-T12_M5_22,L-malate,Uridine diphosphate hexose,,12.0,REL04,2.865121839561659,-0.0752390486987521
5178,SM_MPTA_112023_28_Galactose-T6_M1_1,Galactose,Uridine diphosphate hexose,,6.0,REL01,0.3027227371464714,0.872975184231333
5179,SM_MPTA_112023_M9_Galactose_001_40,Galactose,Uridine diphosphate hexose,,0.0,,0.0,0.505541321052226
5180,SM_MPTA_112023_M9_L-alanine_001_37,L-alanine,Uridine diphosphate hexose,,0.0,,0.0,0.5998926074101554
5181,SM_MPTA_112023_M9_Galactose_002_41,Galactose,Uridine diphosphate hexose,,0.0,,0.0,0.8884230992978965
5182,SM_MPTA_112023_64_Galactose-T14_M1_7,Galactose,Uridine diphosphate hexose,,14.0,REL01,3.657264738592213,-0.2450631386687763
5183,SM_MPTA_112023_52_L-alanine-T10_M9_25,L-alanine,Uridine diphosphate hexose,,10.0,REL07,0.3182352285057104,0.0657836609573706
5184,SM_MPTA_112023_32_L-malate-T6_M6_14,L-malate,Uridine diphosphate hexose,,6.0,REL05,0.1847473940054876,-1.35759684675851
5185,SM_MPTA_112023_55_Galactose-T12_M1_4,Galactose,Uridine diphosphate hexose,,12.0,REL01,2.122869171591218,0.6115023194234912
5186,SM_MPTA_112023_29_Galactose-T6_M2_2,Galactose,Uridine diphosphate hexose,,6.0,REL02,0.3061863840245775,1.7480215522170135
5187,SM_MPTA_112023_108_L-alanine-T22_M11_36,L-alanine,Uridine diphosphate hexose,,22.0,REL09,3.9376424130469174,0.710625713509119
5188,SM_MPTA_112023_134_L-malate-T11_M6_20,L-malate,Uridine diphosphate hexose,,11.0,REL05,1.4913949991123805,-1.1375007549580716
5189,SM_MPTA_112023_56_Galactose-T12_M2_5,Galactose,Uridine diphosphate hexose,,12.0,REL02,2.076109938736786,-1.0249134321943445
5190,SM_MPTA_112023_89_L-alanine-T18_M10_32,L-alanine,Uridine diphosphate hexose,,18.0,REL08,1.718588757293409,-0.2036627523303365
5191,SM_MPTA_112023_M9_L-malate_002_44,L-malate,Uridine diphosphate hexose,,0.0,,0.0,-1.2593927418056847
5192,SM_MPTA_112023_88_L-alanine-T18_M9_31,L-alanine,Uridine diphosphate hexose,,18.0,REL07,1.9627468841916456,0.5209470825926634
5193,SM_MPTA_112023_33_L-malate-T6_M7_15,L-malate,Uridine diphosphate hexose,,6.0,REL06,0.2093431136310292,-1.6245864372997116
5194,SM_MPTA_112023_M9_L-alanine_003_39,L-alanine,Uridine diphosphate hexose,,0.0,,0.0,1.6025020423273666
5195,SM_MPTA_112023_M9_L-malate_001_43,L-malate,Uridine diphosphate hexose,,0.0,,0.0,-1.265673194642932
5196,SM_MPTA_112023_31_L-malate-T6_M5_13,L-malate,Uridine diphosphate hexose,,6.0,REL04,0.2588140496960388,-1.421530303424236
5197,SM_MPTA_112023_39_Galactose-T8_M3_3,Galactose,Uridine diphosphate hexose,,8.0,REL03,0.4312240363242068,1.105943262749796
5198,SM_MPTA_112023_83_Galactose-T18_M2_11,Galactose,Uridine diphosphate hexose,,18.0,REL02,8.140262892924916,0.4611835164891269
5199,SM_MPTA_112023_107_L-alanine-T22_M10_35,L-alanine,Uridine diphosphate hexose,,22.0,REL08,4.314250397619318,1.189889059792219
5200,SM_MPTA_112023_82_Galactose-T18_M1_10,Galactose,Uridine diphosphate hexose,,18.0,REL01,7.65846961218036,-1.631820056453841
5201,SM_MPTA_112023_75_Galactose-T16_M3_9,Galactose,Uridine diphosphate hexose,,16.0,REL03,3.4179267393150816,-0.0893622457497264
5202,SM_MPTA_112023_M9_L-malate_003_45,L-malate,Uridine diphosphate hexose,,0.0,,0.0,-1.4715584936769288
5203,SM_MPTA_112023_60_L-malate-T12_M7_24,L-malate,Uridine diphosphate hexose,,12.0,REL06,2.385225810049673,1.8412653049307433
5204,SM_MPTA_112023_129_L-malate-T9_M7_18,L-malate,Uridine diphosphate hexose,,9.25,REL06,0.7606505791012634,-1.2700793954220069
5205,SM_MPTA_112023_90_L-alanine-T18_M11_33,L-alanine,Uridine diphosphate hexose,,18.0,REL09,1.7064401126297837,1.074768331134187
5206,SM_MPTA_112023_106_L-alanine-T22_M9_34,L-alanine,Uridine diphosphate hexose,,22.0,REL07,4.508036095424472,1.300744146040871
5207,SM_MPTA_112023_50_L-malate-T10_M6_17,L-malate,Uridine diphosphate hexose,,10.0,REL05,0.9785183455570544,-0.5343307987854533
5208,SM_MPTA_112023_65_Galactose-T14_M2_8,Galactose,Uridine diphosphate hexose,,14.0,REL02,3.5031324525164917,0.4324266490991687
5209,SM_MPTA_112023_M9_Galactose_003_42,Galactose,Uridine diphosphate hexose,,0.0,,0.0,0.4372521014558654
5210,SM_MPTA_112023_93_Galactose-T20_M3_12,Galactose,Uridine diphosphate hexose,,20.0,REL03,7.426058906659442,0.325108680488598
5211,SM_MPTA_112023_80_L-alanine-T16_M10_29,L-alanine,Uridine diphosphate hexose,,16.0,REL08,1.099304187854922,0.0684723038616152
5212,SM_MPTA_112023_53_L-alanine-T10_M10_26,L-alanine,Uridine diphosphate hexose,,10.0,REL08,0.3217909293828691,0.4054153893993891
5213,SM_MPTA_112023_54_L-alanine-T10_M11_27,L-alanine,Uridine diphosphate hexose,,10.0,REL09,0.296012098023468,0.7514681106664597
5214,SM_MPTA_112023_M9_L-alanine_002_38,L-alanine,Uridine diphosphate hexose,,0.0,,0.0,0.3579722238976712
5215,SM_MPTA_112023_81_L-alanine-T16_M11_30,L-alanine,Uridine diphosphate hexose,,16.0,REL09,1.1067118980156694,0.3571189872594588
5216,SM_MPTA_112023_66_Galactose-T14_M3_6,Galactose,Uridine diphosphate hexose,,14.0,REL03,2.1848684507093163,0.8008914167442589
5217,SM_MPTA_112023_143_L-malate-T13_M6_23,L-malate,Uridine diphosphate hexose,,13.0,REL05,2.7850460023716854,-0.4446635864702085
5218,SM_MPTA_112023_127_L-malate-T9_M5_16,L-malate,Uridine diphosphate hexose,,9.25,REL04,1.034068337324968,-1.4957881888710132
5219,SM_MPTA_112023_51_L-malate-T10_M7_21,L-malate,Uridine diphosphate hexose,,10.0,REL06,1.0771807208731472,-0.906565887884972
5220,SM_MPTA_112023_49_L-malate-T10_M5_19,L-malate,Uridine monophosphate,,10.0,REL04,1.4313031841181596,1.8030415287933568
5221,SM_MPTA_112023_79_L-alanine-T16_M9_28,L-alanine,Uridine monophosphate,,16.0,REL07,1.224938952181199,0.5231551234699292
5222,SM_MPTA_112023_58_L-malate-T12_M5_22,L-malate,Uridine monophosphate,,12.0,REL04,2.865121839561659,1.143333320722965
5223,SM_MPTA_112023_28_Galactose-T6_M1_1,Galactose,Uridine monophosphate,,6.0,REL01,0.3027227371464714,-0.7059327056306123
5224,SM_MPTA_112023_M9_Galactose_001_40,Galactose,Uridine monophosphate,,0.0,,0.0,
5225,SM_MPTA_112023_M9_L-alanine_001_37,L-alanine,Uridine monophosphate,,0.0,,0.0,
5226,SM_MPTA_112023_M9_Galactose_002_41,Galactose,Uridine monophosphate,,0.0,,0.0,
5227,SM_MPTA_112023_64_Galactose-T14_M1_7,Galactose,Uridine monophosphate,,14.0,REL01,3.657264738592213,0.5360468604553487
5228,SM_MPTA_112023_52_L-alanine-T10_M9_25,L-alanine,Uridine monophosphate,,10.0,REL07,0.3182352285057104,-0.70728654929672
5229,SM_MPTA_112023_32_L-malate-T6_M6_14,L-malate,Uridine monophosphate,,6.0,REL05,0.1847473940054876,0.4913557671468669
5230,SM_MPTA_112023_55_Galactose-T12_M1_4,Galactose,Uridine monophosphate,,12.0,REL01,2.122869171591218,0.1609418251292511
5231,SM_MPTA_112023_29_Galactose-T6_M2_2,Galactose,Uridine monophosphate,,6.0,REL02,0.3061863840245775,-0.4981005049826427
5232,SM_MPTA_112023_108_L-alanine-T22_M11_36,L-alanine,Uridine monophosphate,,22.0,REL09,3.9376424130469174,-0.3224154612823226
5233,SM_MPTA_112023_134_L-malate-T11_M6_20,L-malate,Uridine monophosphate,,11.0,REL05,1.4913949991123805,3.0850092162696243
5234,SM_MPTA_112023_56_Galactose-T12_M2_5,Galactose,Uridine monophosphate,,12.0,REL02,2.076109938736786,-0.1783575459185705
5235,SM_MPTA_112023_89_L-alanine-T18_M10_32,L-alanine,Uridine monophosphate,,18.0,REL08,1.718588757293409,-0.1051328160694517
5236,SM_MPTA_112023_M9_L-malate_002_44,L-malate,Uridine monophosphate,,0.0,,0.0,-1.159717331115378
5237,SM_MPTA_112023_88_L-alanine-T18_M9_31,L-alanine,Uridine monophosphate,,18.0,REL07,1.9627468841916456,0.3882419323403884
5238,SM_MPTA_112023_33_L-malate-T6_M7_15,L-malate,Uridine monophosphate,,6.0,REL06,0.2093431136310292,-1.1724021419703896
5239,SM_MPTA_112023_M9_L-alanine_003_39,L-alanine,Uridine monophosphate,,0.0,,0.0,-1.300757289472116
5240,SM_MPTA_112023_M9_L-malate_001_43,L-malate,Uridine monophosphate,,0.0,,0.0,-1.1162301424143382
5241,SM_MPTA_112023_31_L-malate-T6_M5_13,L-malate,Uridine monophosphate,,6.0,REL04,0.2588140496960388,-0.5916161173405755
5242,SM_MPTA_112023_39_Galactose-T8_M3_3,Galactose,Uridine monophosphate,,8.0,REL03,0.4312240363242068,-0.3774754659183801
5243,SM_MPTA_112023_83_Galactose-T18_M2_11,Galactose,Uridine monophosphate,,18.0,REL02,8.140262892924916,1.9206091454629803
5244,SM_MPTA_112023_107_L-alanine-T22_M10_35,L-alanine,Uridine monophosphate,,22.0,REL08,4.314250397619318,0.4025175014980359
5245,SM_MPTA_112023_82_Galactose-T18_M1_10,Galactose,Uridine monophosphate,,18.0,REL01,7.65846961218036,-0.6119951667912041
5246,SM_MPTA_112023_75_Galactose-T16_M3_9,Galactose,Uridine monophosphate,,16.0,REL03,3.4179267393150816,0.0577704156950906
5247,SM_MPTA_112023_M9_L-malate_003_45,L-malate,Uridine monophosphate,,0.0,,0.0,-1.1295826060800491
5248,SM_MPTA_112023_60_L-malate-T12_M7_24,L-malate,Uridine monophosphate,,12.0,REL06,2.385225810049673,0.4621917766223651
5249,SM_MPTA_112023_129_L-malate-T9_M7_18,L-malate,Uridine monophosphate,,9.25,REL06,0.7606505791012634,-0.4716807031319071
5250,SM_MPTA_112023_90_L-alanine-T18_M11_33,L-alanine,Uridine monophosphate,,18.0,REL09,1.7064401126297837,0.1674749054934806
5251,SM_MPTA_112023_106_L-alanine-T22_M9_34,L-alanine,Uridine monophosphate,,22.0,REL07,4.508036095424472,0.6016597375452593
5252,SM_MPTA_112023_50_L-malate-T10_M6_17,L-malate,Uridine monophosphate,,10.0,REL05,0.9785183455570544,0.2831055794859825
5253,SM_MPTA_112023_65_Galactose-T14_M2_8,Galactose,Uridine monophosphate,,14.0,REL02,3.5031324525164917,0.5388985184220786
5254,SM_MPTA_112023_M9_Galactose_003_42,Galactose,Uridine monophosphate,,0.0,,0.0,-1.125829821830843
5255,SM_MPTA_112023_93_Galactose-T20_M3_12,Galactose,Uridine monophosphate,,20.0,REL03,7.426058906659442,0.2613932494991794
5256,SM_MPTA_112023_80_L-alanine-T16_M10_29,L-alanine,Uridine monophosphate,,16.0,REL08,1.099304187854922,-0.1192524311238809
5257,SM_MPTA_112023_53_L-alanine-T10_M10_26,L-alanine,Uridine monophosphate,,10.0,REL08,0.3217909293828691,-0.822642557157005
5258,SM_MPTA_112023_54_L-alanine-T10_M11_27,L-alanine,Uridine monophosphate,,10.0,REL09,0.296012098023468,-0.9062297686080576
5259,SM_MPTA_112023_M9_L-alanine_002_38,L-alanine,Uridine monophosphate,,0.0,,0.0,-1.2929719902578822
5260,SM_MPTA_112023_81_L-alanine-T16_M11_30,L-alanine,Uridine monophosphate,,16.0,REL09,1.1067118980156694,-0.049780423785126
5261,SM_MPTA_112023_66_Galactose-T14_M3_6,Galactose,Uridine monophosphate,,14.0,REL03,2.1848684507093163,-0.6801106751700329
5262,SM_MPTA_112023_143_L-malate-T13_M6_23,L-malate,Uridine monophosphate,,13.0,REL05,2.7850460023716854,2.590777466566216
5263,SM_MPTA_112023_127_L-malate-T9_M5_16,L-malate,Uridine monophosphate,,9.25,REL04,1.034068337324968,-0.0270386117970056
5264,SM_MPTA_112023_51_L-malate-T10_M7_21,L-malate,Uridine monophosphate,,10.0,REL06,1.0771807208731472,0.0550149565260955
5265,SM_MPTA_112023_49_L-malate-T10_M5_19,L-malate,Urocanate,,10.0,REL04,1.4313031841181596,0.7544112512076052
5266,SM_MPTA_112023_79_L-alanine-T16_M9_28,L-alanine,Urocanate,,16.0,REL07,1.224938952181199,0.3024071818930924
5267,SM_MPTA_112023_58_L-malate-T12_M5_22,L-malate,Urocanate,,12.0,REL04,2.865121839561659,0.874810850970212
5268,SM_MPTA_112023_28_Galactose-T6_M1_1,Galactose,Urocanate,,6.0,REL01,0.3027227371464714,-0.7365804216617499
5269,SM_MPTA_112023_M9_Galactose_001_40,Galactose,Urocanate,,0.0,,0.0,-1.5115693729084352
5270,SM_MPTA_112023_M9_L-alanine_001_37,L-alanine,Urocanate,,0.0,,0.0,-1.4747483340695091
5271,SM_MPTA_112023_M9_Galactose_002_41,Galactose,Urocanate,,0.0,,0.0,-1.522103651285596
5272,SM_MPTA_112023_64_Galactose-T14_M1_7,Galactose,Urocanate,,14.0,REL01,3.657264738592213,0.5390242399096321
5273,SM_MPTA_112023_52_L-alanine-T10_M9_25,L-alanine,Urocanate,,10.0,REL07,0.3182352285057104,-0.7936886410877028
5274,SM_MPTA_112023_32_L-malate-T6_M6_14,L-malate,Urocanate,,6.0,REL05,0.1847473940054876,-0.756055599200419
5275,SM_MPTA_112023_55_Galactose-T12_M1_4,Galactose,Urocanate,,12.0,REL01,2.122869171591218,0.3124403535508076
5276,SM_MPTA_112023_29_Galactose-T6_M2_2,Galactose,Urocanate,,6.0,REL02,0.3061863840245775,-0.8210373977704848
5277,SM_MPTA_112023_108_L-alanine-T22_M11_36,L-alanine,Urocanate,,22.0,REL09,3.9376424130469174,1.5687792309912212
5278,SM_MPTA_112023_134_L-malate-T11_M6_20,L-malate,Urocanate,,11.0,REL05,1.4913949991123805,0.91384761116384
5279,SM_MPTA_112023_56_Galactose-T12_M2_5,Galactose,Urocanate,,12.0,REL02,2.076109938736786,0.3456092312102206
5280,SM_MPTA_112023_89_L-alanine-T18_M10_32,L-alanine,Urocanate,,18.0,REL08,1.718588757293409,0.6029637951789254
5281,SM_MPTA_112023_M9_L-malate_002_44,L-malate,Urocanate,,0.0,,0.0,-1.527204681303837
5282,SM_MPTA_112023_88_L-alanine-T18_M9_31,L-alanine,Urocanate,,18.0,REL07,1.9627468841916456,0.7226641443439256
5283,SM_MPTA_112023_33_L-malate-T6_M7_15,L-malate,Urocanate,,6.0,REL06,0.2093431136310292,-0.745938586479451
5284,SM_MPTA_112023_M9_L-alanine_003_39,L-alanine,Urocanate,,0.0,,0.0,-1.5139439910282917
5285,SM_MPTA_112023_M9_L-malate_001_43,L-malate,Urocanate,,0.0,,0.0,-1.4994127802454944
5286,SM_MPTA_112023_31_L-malate-T6_M5_13,L-malate,Urocanate,,6.0,REL04,0.2588140496960388,-0.6711524978718335
5287,SM_MPTA_112023_39_Galactose-T8_M3_3,Galactose,Urocanate,,8.0,REL03,0.4312240363242068,-0.4985836809017119
5288,SM_MPTA_112023_83_Galactose-T18_M2_11,Galactose,Urocanate,,18.0,REL02,8.140262892924916,1.2158227859308386
5289,SM_MPTA_112023_107_L-alanine-T22_M10_35,L-alanine,Urocanate,,22.0,REL08,4.314250397619318,1.020611283186588
5290,SM_MPTA_112023_82_Galactose-T18_M1_10,Galactose,Urocanate,,18.0,REL01,7.65846961218036,1.2046869264040136
5291,SM_MPTA_112023_75_Galactose-T16_M3_9,Galactose,Urocanate,,16.0,REL03,3.4179267393150816,0.4283087960690582
5292,SM_MPTA_112023_M9_L-malate_003_45,L-malate,Urocanate,,0.0,,0.0,-1.5402183554240385
5293,SM_MPTA_112023_60_L-malate-T12_M7_24,L-malate,Urocanate,,12.0,REL06,2.385225810049673,1.0408627629212055
5294,SM_MPTA_112023_129_L-malate-T9_M7_18,L-malate,Urocanate,,9.25,REL06,0.7606505791012634,0.2976180760177064
5295,SM_MPTA_112023_90_L-alanine-T18_M11_33,L-alanine,Urocanate,,18.0,REL09,1.7064401126297837,0.8517565853029466
5296,SM_MPTA_112023_106_L-alanine-T22_M9_34,L-alanine,Urocanate,,22.0,REL07,4.508036095424472,1.0742681110280536
5297,SM_MPTA_112023_50_L-malate-T10_M6_17,L-malate,Urocanate,,10.0,REL05,0.9785183455570544,0.8497800483443113
5298,SM_MPTA_112023_65_Galactose-T14_M2_8,Galactose,Urocanate,,14.0,REL02,3.5031324525164917,0.5773226901099133
5299,SM_MPTA_112023_M9_Galactose_003_42,Galactose,Urocanate,,0.0,,0.0,-1.5294862692894218
5300,SM_MPTA_112023_93_Galactose-T20_M3_12,Galactose,Urocanate,,20.0,REL03,7.426058906659442,0.9615462200732507
5301,SM_MPTA_112023_80_L-alanine-T16_M10_29,L-alanine,Urocanate,,16.0,REL08,1.099304187854922,0.3176742776285025
5302,SM_MPTA_112023_53_L-alanine-T10_M10_26,L-alanine,Urocanate,,10.0,REL08,0.3217909293828691,-0.6719622331213334
5303,SM_MPTA_112023_54_L-alanine-T10_M11_27,L-alanine,Urocanate,,10.0,REL09,0.296012098023468,-0.6825255240964874
5304,SM_MPTA_112023_M9_L-alanine_002_38,L-alanine,Urocanate,,0.0,,0.0,-1.5315961126240962
5305,SM_MPTA_112023_81_L-alanine-T16_M11_30,L-alanine,Urocanate,,16.0,REL09,1.1067118980156694,0.1414533510686091
5306,SM_MPTA_112023_66_Galactose-T14_M3_6,Galactose,Urocanate,,14.0,REL03,2.1848684507093163,0.3548158210131283
5307,SM_MPTA_112023_143_L-malate-T13_M6_23,L-malate,Urocanate,,13.0,REL05,2.7850460023716854,1.5604985792220871
5308,SM_MPTA_112023_127_L-malate-T9_M5_16,L-malate,Urocanate,,9.25,REL04,1.034068337324968,0.5410092064389893
5309,SM_MPTA_112023_51_L-malate-T10_M7_21,L-malate,Urocanate,,10.0,REL06,1.0771807208731472,0.6528147191912075
5310,SM_MPTA_112023_49_L-malate-T10_M5_19,L-malate,Valine,,10.0,REL04,1.4313031841181596,
5311,SM_MPTA_112023_79_L-alanine-T16_M9_28,L-alanine,Valine,6.328588670908561,16.0,REL07,1.224938952181199,0.2993623943896182
5312,SM_MPTA_112023_58_L-malate-T12_M5_22,L-malate,Valine,2.5342322714819803,12.0,REL04,2.865121839561659,-0.449930475317592
5313,SM_MPTA_112023_28_Galactose-T6_M1_1,Galactose,Valine,,6.0,REL01,0.3027227371464714,
