,Sample_ID,Carbon source,Metabolite,Concentration [uM],Hours,Timepoint,Bioreactor
705,SM_MPTA_112023_88_L-alanine-T18_M9_31,L-alanine,GLUTAMINE,0.0379026049727906,18.0,3,M9
706,SM_MPTA_112023_89_L-alanine-T18_M10_32,L-alanine,GLUTAMINE,0.189130330568402,18.0,3,M10
707,SM_MPTA_112023_90_L-alanine-T18_M11_33,L-alanine,GLUTAMINE,0.00436469488579882,18.0,3,M11
708,SM_MPTA_112023_106_L-alanine-T22_M9_34,L-alanine,GLUTAMINE,,22.0,4,M9
709,SM_MPTA_112023_107_L-alanine-T22_M10_35,L-alanine,GLUTAMINE,0.0830692693690362,22.0,4,M10
710,SM_MPTA_112023_108_L-alanine-T22_M11_36,L-alanine,GLUTAMINE,,22.0,4,M11
711,SM_MPTA_112023_ FreshMedia_M9 Alanine_001_37,L-alanine,GLUTAMINE,,0.0,0,Alanine_001
712,SM_MPTA_112023_ FreshMedia_M9 Alanine_002_38,L-alanine,GLUTAMINE,,0.0,0,Alanine_002
713,SM_MPTA_112023_ FreshMedia_M9 Alanine_003_39,L-alanine,GLUTAMINE,,0.0,0,Alanine_003
714,SM_MPTA_112023_ FreshMedia_M9 Galactose_001_40,Galactose,GLUTAMINE,,0.0,0,Galactose_001
715,SM_MPTA_112023_ FreshMedia_M9 Galactose_002_41,Galactose,GLUTAMINE,,0.0,0,Galactose_002
716,SM_MPTA_112023_ FreshMedia_M9 Galactose_003_42,Galactose,GLUTAMINE,,0.0,0,Galactose_003
717,SM_MPTA_112023_ FreshMedia_M9 malate_001_43,L-malate,GLUTAMINE,,0.0,0,malate_001
718,SM_MPTA_112023_ FreshMedia_M9 malate_002_44,L-malate,GLUTAMINE,,0.0,0,malate_002
719,SM_MPTA_112023_ FreshMedia_M9 malate_003_45,L-malate,GLUTAMINE,,0.0,0,malate_003
720,SM_MPTA_112023_28_Galactose-T6_M1_1,Galactose,GLUTAMATE,1.015848571650646,6.0,1,M1
721,SM_MPTA_112023_29_Galactose-T6_M2_2,Galactose,GLUTAMATE,1.0165274251218859,6.0,1,M2
722,SM_MPTA_112023_39_Galactose-T8_M3_3,Galactose,GLUTAMATE,0.748445648805392,8.0,1,M3
723,SM_MPTA_112023_55_Galactose-T12_M1_4,Galactose,GLUTAMATE,4.05912545245804,12.0,2,M1
724,SM_MPTA_112023_56_Galactose-T12_M2_5,Galactose,GLUTAMATE,3.30867066338942,12.0,2,M2
725,SM_MPTA_112023_66_Galactose-T14_M3_6,Galactose,GLUTAMATE,10.409778507756261,14.0,2,M3
726,SM_MPTA_112023_64_Galactose-T14_M1_7,Galactose,GLUTAMATE,9.72733326603424,14.0,3,M1
727,SM_MPTA_112023_65_Galactose-T14_M2_8,Galactose,GLUTAMATE,3.69670000254904,14.0,3,M2
728,SM_MPTA_112023_75_Galactose-T16_M3_9,Galactose,GLUTAMATE,5.33981278606834,16.0,3,M3
729,SM_MPTA_112023_82_Galactose-T18_M1_10,Galactose,GLUTAMATE,0.297484516775316,18.0,4,M1
730,SM_MPTA_112023_83_Galactose-T18_M2_11,Galactose,GLUTAMATE,0.36963694067441,18.0,4,M2
731,SM_MPTA_112023_93_Galactose-T20_M3_12,Galactose,GLUTAMATE,6.309611904005,20.0,4,M3
732,SM_MPTA_112023_31_L-malate-T6_M5_13,L-malate,GLUTAMATE,4.92727537919582,6.0,1,M5
733,SM_MPTA_112023_32_L-malate-T6_M6_14,L-malate,GLUTAMATE,3.7544895877454203,6.0,1,M6
734,SM_MPTA_112023_33_L-malate-T6_M7_15,L-malate,GLUTAMATE,6.3693226890199,6.0,1,M7
735,SM_MPTA_112023_127_L-malate-T9_M5_16,L-malate,GLUTAMATE,6.28388047514936,9.25,2,M5
736,SM_MPTA_112023_50_L-malate-T10_M6_17,L-malate,GLUTAMATE,6.05310286042712,10.0,2,M6
737,SM_MPTA_112023_129_L-malate-T9_M7_18,L-malate,GLUTAMATE,1.911939068495244,9.25,2,M7
738,SM_MPTA_112023_49_L-malate-T10_M5_19,L-malate,GLUTAMATE,5.71214863953236,10.0,3,M5
739,SM_MPTA_112023_134_L-malate-T11_M6_20,L-malate,GLUTAMATE,7.1047437553621196,11.0,3,M6
740,SM_MPTA_112023_51_L-malate-T10_M7_21,L-malate,GLUTAMATE,5.26004455976706,10.0,3,M7
741,SM_MPTA_112023_58_L-malate-T12_M5_22,L-malate,GLUTAMATE,0.163713792369869,12.0,4,M5
742,SM_MPTA_112023_143_L-malate-T13_M6_23,L-malate,GLUTAMATE,0.172351853016331,13.0,4,M6
743,SM_MPTA_112023_60_L-malate-T12_M7_24,L-malate,GLUTAMATE,0.1391955320221204,12.0,4,M7
744,SM_MPTA_112023_52_L-alanine-T10_M9_25,L-alanine,GLUTAMATE,3.04028849062118,10.0,1,M9
745,SM_MPTA_112023_53_L-alanine-T10_M10_26,L-alanine,GLUTAMATE,3.2227616583439795,10.0,1,M10
746,SM_MPTA_112023_54_L-alanine-T10_M11_27,L-alanine,GLUTAMATE,3.04796862523734,10.0,1,M11
747,SM_MPTA_112023_79_L-alanine-T16_M9_28,L-alanine,GLUTAMATE,2.81206491082712,16.0,2,M9
748,SM_MPTA_112023_80_L-alanine-T16_M10_29,L-alanine,GLUTAMATE,1.51406811188191,16.0,2,M10
749,SM_MPTA_112023_81_L-alanine-T16_M11_30,L-alanine,GLUTAMATE,5.11648729570488,16.0,2,M11
750,SM_MPTA_112023_88_L-alanine-T18_M9_31,L-alanine,GLUTAMATE,4.2127811305958405,18.0,3,M9
751,SM_MPTA_112023_89_L-alanine-T18_M10_32,L-alanine,GLUTAMATE,4.0107347084642,18.0,3,M10
752,SM_MPTA_112023_90_L-alanine-T18_M11_33,L-alanine,GLUTAMATE,4.02871435830944,18.0,3,M11
753,SM_MPTA_112023_106_L-alanine-T22_M9_34,L-alanine,GLUTAMATE,0.8640685745008261,22.0,4,M9
754,SM_MPTA_112023_107_L-alanine-T22_M10_35,L-alanine,GLUTAMATE,0.255780208420774,22.0,4,M10
755,SM_MPTA_112023_108_L-alanine-T22_M11_36,L-alanine,GLUTAMATE,0.267111203240622,22.0,4,M11
756,SM_MPTA_112023_ FreshMedia_M9 Alanine_001_37,L-alanine,GLUTAMATE,,0.0,0,Alanine_001
757,SM_MPTA_112023_ FreshMedia_M9 Alanine_002_38,L-alanine,GLUTAMATE,,0.0,0,Alanine_002
758,SM_MPTA_112023_ FreshMedia_M9 Alanine_003_39,L-alanine,GLUTAMATE,,0.0,0,Alanine_003
759,SM_MPTA_112023_ FreshMedia_M9 Galactose_001_40,Galactose,GLUTAMATE,,0.0,0,Galactose_001
760,SM_MPTA_112023_ FreshMedia_M9 Galactose_002_41,Galactose,GLUTAMATE,,0.0,0,Galactose_002
761,SM_MPTA_112023_ FreshMedia_M9 Galactose_003_42,Galactose,GLUTAMATE,,0.0,0,Galactose_003
762,SM_MPTA_112023_ FreshMedia_M9 malate_001_43,L-malate,GLUTAMATE,0.08297899722881999,0.0,0,malate_001
763,SM_MPTA_112023_ FreshMedia_M9 malate_002_44,L-malate,GLUTAMATE,,0.0,0,malate_002
764,SM_MPTA_112023_ FreshMedia_M9 malate_003_45,L-malate,GLUTAMATE,0.0078106614512710405,0.0,0,malate_003
765,SM_MPTA_112023_28_Galactose-T6_M1_1,Galactose,SERINE,,6.0,1,M1
766,SM_MPTA_112023_29_Galactose-T6_M2_2,Galactose,SERINE,,6.0,1,M2
767,SM_MPTA_112023_39_Galactose-T8_M3_3,Galactose,SERINE,,8.0,1,M3
768,SM_MPTA_112023_55_Galactose-T12_M1_4,Galactose,SERINE,,12.0,2,M1
769,SM_MPTA_112023_56_Galactose-T12_M2_5,Galactose,SERINE,,12.0,2,M2
770,SM_MPTA_112023_66_Galactose-T14_M3_6,Galactose,SERINE,,14.0,2,M3
771,SM_MPTA_112023_64_Galactose-T14_M1_7,Galactose,SERINE,,14.0,3,M1
772,SM_MPTA_112023_65_Galactose-T14_M2_8,Galactose,SERINE,,14.0,3,M2
773,SM_MPTA_112023_75_Galactose-T16_M3_9,Galactose,SERINE,,16.0,3,M3
774,SM_MPTA_112023_82_Galactose-T18_M1_10,Galactose,SERINE,,18.0,4,M1
775,SM_MPTA_112023_83_Galactose-T18_M2_11,Galactose,SERINE,1.068590884064294,18.0,4,M2
776,SM_MPTA_112023_93_Galactose-T20_M3_12,Galactose,SERINE,,20.0,4,M3
777,SM_MPTA_112023_31_L-malate-T6_M5_13,L-malate,SERINE,,6.0,1,M5
778,SM_MPTA_112023_32_L-malate-T6_M6_14,L-malate,SERINE,,6.0,1,M6
779,SM_MPTA_112023_33_L-malate-T6_M7_15,L-malate,SERINE,,6.0,1,M7
780,SM_MPTA_112023_127_L-malate-T9_M5_16,L-malate,SERINE,,9.25,2,M5
781,SM_MPTA_112023_50_L-malate-T10_M6_17,L-malate,SERINE,,10.0,2,M6
782,SM_MPTA_112023_129_L-malate-T9_M7_18,L-malate,SERINE,,9.25,2,M7
783,SM_MPTA_112023_49_L-malate-T10_M5_19,L-malate,SERINE,,10.0,3,M5
784,SM_MPTA_112023_134_L-malate-T11_M6_20,L-malate,SERINE,,11.0,3,M6
785,SM_MPTA_112023_51_L-malate-T10_M7_21,L-malate,SERINE,,10.0,3,M7
786,SM_MPTA_112023_58_L-malate-T12_M5_22,L-malate,SERINE,0.09686101277390739,12.0,4,M5
787,SM_MPTA_112023_143_L-malate-T13_M6_23,L-malate,SERINE,0.9079474936699601,13.0,4,M6
788,SM_MPTA_112023_60_L-malate-T12_M7_24,L-malate,SERINE,,12.0,4,M7
789,SM_MPTA_112023_52_L-alanine-T10_M9_25,L-alanine,SERINE,0.177206308291315,10.0,1,M9
790,SM_MPTA_112023_53_L-alanine-T10_M10_26,L-alanine,SERINE,0.446361736375194,10.0,1,M10
791,SM_MPTA_112023_54_L-alanine-T10_M11_27,L-alanine,SERINE,0.597310715800168,10.0,1,M11
792,SM_MPTA_112023_79_L-alanine-T16_M9_28,L-alanine,SERINE,0.859129150606396,16.0,2,M9
793,SM_MPTA_112023_80_L-alanine-T16_M10_29,L-alanine,SERINE,1.082779642700092,16.0,2,M10
794,SM_MPTA_112023_81_L-alanine-T16_M11_30,L-alanine,SERINE,1.447508377192062,16.0,2,M11
795,SM_MPTA_112023_88_L-alanine-T18_M9_31,L-alanine,SERINE,0.919017631879518,18.0,3,M9
796,SM_MPTA_112023_89_L-alanine-T18_M10_32,L-alanine,SERINE,1.03069130449441,18.0,3,M10
797,SM_MPTA_112023_90_L-alanine-T18_M11_33,L-alanine,SERINE,1.2391866730063499,18.0,3,M11
798,SM_MPTA_112023_106_L-alanine-T22_M9_34,L-alanine,SERINE,0.1367229208265282,22.0,4,M9
799,SM_MPTA_112023_107_L-alanine-T22_M10_35,L-alanine,SERINE,1.761585531435356,22.0,4,M10
800,SM_MPTA_112023_108_L-alanine-T22_M11_36,L-alanine,SERINE,0.8786572676414821,22.0,4,M11
801,SM_MPTA_112023_ FreshMedia_M9 Alanine_001_37,L-alanine,SERINE,,0.0,0,Alanine_001
802,SM_MPTA_112023_ FreshMedia_M9 Alanine_002_38,L-alanine,SERINE,,0.0,0,Alanine_002
803,SM_MPTA_112023_ FreshMedia_M9 Alanine_003_39,L-alanine,SERINE,,0.0,0,Alanine_003
804,SM_MPTA_112023_ FreshMedia_M9 Galactose_001_40,Galactose,SERINE,,0.0,0,Galactose_001
805,SM_MPTA_112023_ FreshMedia_M9 Galactose_002_41,Galactose,SERINE,,0.0,0,Galactose_002
806,SM_MPTA_112023_ FreshMedia_M9 Galactose_003_42,Galactose,SERINE,,0.0,0,Galactose_003
807,SM_MPTA_112023_ FreshMedia_M9 malate_001_43,L-malate,SERINE,0.0766422725254786,0.0,0,malate_001
808,SM_MPTA_112023_ FreshMedia_M9 malate_002_44,L-malate,SERINE,,0.0,0,malate_002
809,SM_MPTA_112023_ FreshMedia_M9 malate_003_45,L-malate,SERINE,,0.0,0,malate_003
810,SM_MPTA_112023_28_Galactose-T6_M1_1,Galactose,ASPARAGINE,0.726806134963804,6.0,1,M1
811,SM_MPTA_112023_29_Galactose-T6_M2_2,Galactose,ASPARAGINE,0.638252247641862,6.0,1,M2
812,SM_MPTA_112023_39_Galactose-T8_M3_3,Galactose,ASPARAGINE,0.871013293232874,8.0,1,M3
813,SM_MPTA_112023_55_Galactose-T12_M1_4,Galactose,ASPARAGINE,0.604737272964774,12.0,2,M1
814,SM_MPTA_112023_56_Galactose-T12_M2_5,Galactose,ASPARAGINE,0.694018229022206,12.0,2,M2
815,SM_MPTA_112023_66_Galactose-T14_M3_6,Galactose,ASPARAGINE,0.314196142691316,14.0,2,M3
816,SM_MPTA_112023_64_Galactose-T14_M1_7,Galactose,ASPARAGINE,0.616457305281388,14.0,3,M1
817,SM_MPTA_112023_65_Galactose-T14_M2_8,Galactose,ASPARAGINE,0.29701604064154596,14.0,3,M2
818,SM_MPTA_112023_75_Galactose-T16_M3_9,Galactose,ASPARAGINE,0.055879884368770005,16.0,3,M3
819,SM_MPTA_112023_82_Galactose-T18_M1_10,Galactose,ASPARAGINE,,18.0,4,M1
820,SM_MPTA_112023_83_Galactose-T18_M2_11,Galactose,ASPARAGINE,,18.0,4,M2
821,SM_MPTA_112023_93_Galactose-T20_M3_12,Galactose,ASPARAGINE,,20.0,4,M3
822,SM_MPTA_112023_31_L-malate-T6_M5_13,L-malate,ASPARAGINE,0.1633316015054502,6.0,1,M5
823,SM_MPTA_112023_32_L-malate-T6_M6_14,L-malate,ASPARAGINE,0.1957164363211488,6.0,1,M6
824,SM_MPTA_112023_33_L-malate-T6_M7_15,L-malate,ASPARAGINE,0.1613767232976466,6.0,1,M7
825,SM_MPTA_112023_127_L-malate-T9_M5_16,L-malate,ASPARAGINE,0.448760103695198,9.25,2,M5
826,SM_MPTA_112023_50_L-malate-T10_M6_17,L-malate,ASPARAGINE,0.290557656479286,10.0,2,M6
827,SM_MPTA_112023_129_L-malate-T9_M7_18,L-malate,ASPARAGINE,0.244496501235888,9.25,2,M7
828,SM_MPTA_112023_49_L-malate-T10_M5_19,L-malate,ASPARAGINE,0.1959205649491934,10.0,3,M5
829,SM_MPTA_112023_134_L-malate-T11_M6_20,L-malate,ASPARAGINE,0.1128050346855088,11.0,3,M6
830,SM_MPTA_112023_51_L-malate-T10_M7_21,L-malate,ASPARAGINE,0.1173640552114692,10.0,3,M7
831,SM_MPTA_112023_58_L-malate-T12_M5_22,L-malate,ASPARAGINE,0.06897635373308761,12.0,4,M5
832,SM_MPTA_112023_143_L-malate-T13_M6_23,L-malate,ASPARAGINE,0.06239679551274681,13.0,4,M6
833,SM_MPTA_112023_60_L-malate-T12_M7_24,L-malate,ASPARAGINE,0.0552472340620472,12.0,4,M7
834,SM_MPTA_112023_52_L-alanine-T10_M9_25,L-alanine,ASPARAGINE,7.1374101917278,10.0,1,M9
835,SM_MPTA_112023_53_L-alanine-T10_M10_26,L-alanine,ASPARAGINE,6.821325790735161,10.0,1,M10
836,SM_MPTA_112023_54_L-alanine-T10_M11_27,L-alanine,ASPARAGINE,7.125372873074601,10.0,1,M11
837,SM_MPTA_112023_79_L-alanine-T16_M9_28,L-alanine,ASPARAGINE,9.766649161611559,16.0,2,M9
838,SM_MPTA_112023_80_L-alanine-T16_M10_29,L-alanine,ASPARAGINE,11.99073138950082,16.0,2,M10
839,SM_MPTA_112023_81_L-alanine-T16_M11_30,L-alanine,ASPARAGINE,7.8315973782576,16.0,2,M11
840,SM_MPTA_112023_88_L-alanine-T18_M9_31,L-alanine,ASPARAGINE,3.1334260912311,18.0,3,M9
841,SM_MPTA_112023_89_L-alanine-T18_M10_32,L-alanine,ASPARAGINE,7.7130075935621605,18.0,3,M10
842,SM_MPTA_112023_90_L-alanine-T18_M11_33,L-alanine,ASPARAGINE,3.65674266733532,18.0,3,M11
843,SM_MPTA_112023_106_L-alanine-T22_M9_34,L-alanine,ASPARAGINE,0.10724601771171441,22.0,4,M9
844,SM_MPTA_112023_107_L-alanine-T22_M10_35,L-alanine,ASPARAGINE,0.1394309301028204,22.0,4,M10
845,SM_MPTA_112023_108_L-alanine-T22_M11_36,L-alanine,ASPARAGINE,0.1013033267016032,22.0,4,M11
846,SM_MPTA_112023_ FreshMedia_M9 Alanine_001_37,L-alanine,ASPARAGINE,,0.0,0,Alanine_001
847,SM_MPTA_112023_ FreshMedia_M9 Alanine_002_38,L-alanine,ASPARAGINE,0.05265886874281141,0.0,0,Alanine_002
848,SM_MPTA_112023_ FreshMedia_M9 Alanine_003_39,L-alanine,ASPARAGINE,,0.0,0,Alanine_003
849,SM_MPTA_112023_ FreshMedia_M9 Galactose_001_40,Galactose,ASPARAGINE,,0.0,0,Galactose_001
850,SM_MPTA_112023_ FreshMedia_M9 Galactose_002_41,Galactose,ASPARAGINE,,0.0,0,Galactose_002
851,SM_MPTA_112023_ FreshMedia_M9 Galactose_003_42,Galactose,ASPARAGINE,,0.0,0,Galactose_003
852,SM_MPTA_112023_ FreshMedia_M9 malate_001_43,L-malate,ASPARAGINE,,0.0,0,malate_001
853,SM_MPTA_112023_ FreshMedia_M9 malate_002_44,L-malate,ASPARAGINE,0.0760995230774148,0.0,0,malate_002
854,SM_MPTA_112023_ FreshMedia_M9 malate_003_45,L-malate,ASPARAGINE,0.0277285746947582,0.0,0,malate_003
855,SM_MPTA_112023_28_Galactose-T6_M1_1,Galactose,ASPARTATE,0.123115567294632,6.0,1,M1
856,SM_MPTA_112023_29_Galactose-T6_M2_2,Galactose,ASPARTATE,0.21602277168067602,6.0,1,M2
857,SM_MPTA_112023_39_Galactose-T8_M3_3,Galactose,ASPARTATE,,8.0,1,M3
858,SM_MPTA_112023_55_Galactose-T12_M1_4,Galactose,ASPARTATE,0.37295674483752,12.0,2,M1
859,SM_MPTA_112023_56_Galactose-T12_M2_5,Galactose,ASPARTATE,0.375448499475106,12.0,2,M2
860,SM_MPTA_112023_66_Galactose-T14_M3_6,Galactose,ASPARTATE,0.49254673232226,14.0,2,M3
861,SM_MPTA_112023_64_Galactose-T14_M1_7,Galactose,ASPARTATE,0.447801498514094,14.0,3,M1
862,SM_MPTA_112023_65_Galactose-T14_M2_8,Galactose,ASPARTATE,0.456968629254372,14.0,3,M2
863,SM_MPTA_112023_75_Galactose-T16_M3_9,Galactose,ASPARTATE,0.658841903498272,16.0,3,M3
864,SM_MPTA_112023_82_Galactose-T18_M1_10,Galactose,ASPARTATE,,18.0,4,M1
865,SM_MPTA_112023_83_Galactose-T18_M2_11,Galactose,ASPARTATE,0.358644067293734,18.0,4,M2
866,SM_MPTA_112023_93_Galactose-T20_M3_12,Galactose,ASPARTATE,0.44052483836037004,20.0,4,M3
867,SM_MPTA_112023_31_L-malate-T6_M5_13,L-malate,ASPARTATE,6.12125871144434,6.0,1,M5
868,SM_MPTA_112023_32_L-malate-T6_M6_14,L-malate,ASPARTATE,7.459067757487619,6.0,1,M6
869,SM_MPTA_112023_33_L-malate-T6_M7_15,L-malate,ASPARTATE,8.22536145311758,6.0,1,M7
870,SM_MPTA_112023_127_L-malate-T9_M5_16,L-malate,ASPARTATE,6.7210023720384395,9.25,2,M5
871,SM_MPTA_112023_50_L-malate-T10_M6_17,L-malate,ASPARTATE,7.57820069283468,10.0,2,M6
872,SM_MPTA_112023_129_L-malate-T9_M7_18,L-malate,ASPARTATE,6.12250883546628,9.25,2,M7
873,SM_MPTA_112023_49_L-malate-T10_M5_19,L-malate,ASPARTATE,4.4758606886116,10.0,3,M5
874,SM_MPTA_112023_134_L-malate-T11_M6_20,L-malate,ASPARTATE,4.19689005358002,11.0,3,M6
875,SM_MPTA_112023_51_L-malate-T10_M7_21,L-malate,ASPARTATE,5.57464126289834,10.0,3,M7
876,SM_MPTA_112023_58_L-malate-T12_M5_22,L-malate,ASPARTATE,0.369556137135788,12.0,4,M5
877,SM_MPTA_112023_143_L-malate-T13_M6_23,L-malate,ASPARTATE,0.44019785551005597,13.0,4,M6
878,SM_MPTA_112023_60_L-malate-T12_M7_24,L-malate,ASPARTATE,0.233448781807516,12.0,4,M7
879,SM_MPTA_112023_52_L-alanine-T10_M9_25,L-alanine,ASPARTATE,0.285212769986092,10.0,1,M9
880,SM_MPTA_112023_53_L-alanine-T10_M10_26,L-alanine,ASPARTATE,0.1585833993086972,10.0,1,M10
881,SM_MPTA_112023_54_L-alanine-T10_M11_27,L-alanine,ASPARTATE,0.242186140068496,10.0,1,M11
882,SM_MPTA_112023_79_L-alanine-T16_M9_28,L-alanine,ASPARTATE,0.45937789568185805,16.0,2,M9
883,SM_MPTA_112023_80_L-alanine-T16_M10_29,L-alanine,ASPARTATE,0.246007353511696,16.0,2,M10
884,SM_MPTA_112023_81_L-alanine-T16_M11_30,L-alanine,ASPARTATE,0.23972188107660203,16.0,2,M11
885,SM_MPTA_112023_88_L-alanine-T18_M9_31,L-alanine,ASPARTATE,0.333155525050412,18.0,3,M9
886,SM_MPTA_112023_89_L-alanine-T18_M10_32,L-alanine,ASPARTATE,0.5161832188465,18.0,3,M10
887,SM_MPTA_112023_90_L-alanine-T18_M11_33,L-alanine,ASPARTATE,0.24667612491910199,18.0,3,M11
888,SM_MPTA_112023_106_L-alanine-T22_M9_34,L-alanine,ASPARTATE,0.39817332282421003,22.0,4,M9
889,SM_MPTA_112023_107_L-alanine-T22_M10_35,L-alanine,ASPARTATE,0.372533631705316,22.0,4,M10
890,SM_MPTA_112023_108_L-alanine-T22_M11_36,L-alanine,ASPARTATE,0.5119830127456819,22.0,4,M11
891,SM_MPTA_112023_ FreshMedia_M9 Alanine_001_37,L-alanine,ASPARTATE,0.391154034301896,0.0,0,Alanine_001
892,SM_MPTA_112023_ FreshMedia_M9 Alanine_002_38,L-alanine,ASPARTATE,0.26801416384321797,0.0,0,Alanine_002
893,SM_MPTA_112023_ FreshMedia_M9 Alanine_003_39,L-alanine,ASPARTATE,0.421302820756586,0.0,0,Alanine_003
894,SM_MPTA_112023_ FreshMedia_M9 Galactose_001_40,Galactose,ASPARTATE,0.10846026979266139,0.0,0,Galactose_001
895,SM_MPTA_112023_ FreshMedia_M9 Galactose_002_41,Galactose,ASPARTATE,0.10172892586964259,0.0,0,Galactose_002
896,SM_MPTA_112023_ FreshMedia_M9 Galactose_003_42,Galactose,ASPARTATE,0.0638258931106188,0.0,0,Galactose_003
897,SM_MPTA_112023_ FreshMedia_M9 malate_001_43,L-malate,ASPARTATE,0.28160533804987803,0.0,0,malate_001
898,SM_MPTA_112023_ FreshMedia_M9 malate_002_44,L-malate,ASPARTATE,0.33451428818915596,0.0,0,malate_002
899,SM_MPTA_112023_ FreshMedia_M9 malate_003_45,L-malate,ASPARTATE,0.1819989338159512,0.0,0,malate_003
900,SM_MPTA_112023_28_Galactose-T6_M1_1,Galactose,LYSINE,,6.0,1,M1
901,SM_MPTA_112023_29_Galactose-T6_M2_2,Galactose,LYSINE,,6.0,1,M2
902,SM_MPTA_112023_39_Galactose-T8_M3_3,Galactose,LYSINE,,8.0,1,M3
903,SM_MPTA_112023_55_Galactose-T12_M1_4,Galactose,LYSINE,,12.0,2,M1
904,SM_MPTA_112023_56_Galactose-T12_M2_5,Galactose,LYSINE,,12.0,2,M2
905,SM_MPTA_112023_66_Galactose-T14_M3_6,Galactose,LYSINE,,14.0,2,M3
906,SM_MPTA_112023_64_Galactose-T14_M1_7,Galactose,LYSINE,,14.0,3,M1
907,SM_MPTA_112023_65_Galactose-T14_M2_8,Galactose,LYSINE,,14.0,3,M2
908,SM_MPTA_112023_75_Galactose-T16_M3_9,Galactose,LYSINE,0.5556539102814481,16.0,3,M3
909,SM_MPTA_112023_82_Galactose-T18_M1_10,Galactose,LYSINE,68.0827880094988,18.0,4,M1
910,SM_MPTA_112023_83_Galactose-T18_M2_11,Galactose,LYSINE,,18.0,4,M2
911,SM_MPTA_112023_93_Galactose-T20_M3_12,Galactose,LYSINE,,20.0,4,M3
912,SM_MPTA_112023_31_L-malate-T6_M5_13,L-malate,LYSINE,,6.0,1,M5
913,SM_MPTA_112023_32_L-malate-T6_M6_14,L-malate,LYSINE,,6.0,1,M6
914,SM_MPTA_112023_33_L-malate-T6_M7_15,L-malate,LYSINE,,6.0,1,M7
915,SM_MPTA_112023_127_L-malate-T9_M5_16,L-malate,LYSINE,,9.25,2,M5
916,SM_MPTA_112023_50_L-malate-T10_M6_17,L-malate,LYSINE,,10.0,2,M6
917,SM_MPTA_112023_129_L-malate-T9_M7_18,L-malate,LYSINE,,9.25,2,M7
918,SM_MPTA_112023_49_L-malate-T10_M5_19,L-malate,LYSINE,0.0769772422107842,10.0,3,M5
919,SM_MPTA_112023_134_L-malate-T11_M6_20,L-malate,LYSINE,,11.0,3,M6
920,SM_MPTA_112023_51_L-malate-T10_M7_21,L-malate,LYSINE,,10.0,3,M7
921,SM_MPTA_112023_58_L-malate-T12_M5_22,L-malate,LYSINE,,12.0,4,M5
922,SM_MPTA_112023_143_L-malate-T13_M6_23,L-malate,LYSINE,,13.0,4,M6
923,SM_MPTA_112023_60_L-malate-T12_M7_24,L-malate,LYSINE,,12.0,4,M7
924,SM_MPTA_112023_52_L-alanine-T10_M9_25,L-alanine,LYSINE,5.6076981168388995,10.0,1,M9
925,SM_MPTA_112023_53_L-alanine-T10_M10_26,L-alanine,LYSINE,5.8698956764573404,10.0,1,M10
926,SM_MPTA_112023_54_L-alanine-T10_M11_27,L-alanine,LYSINE,4.75926534586484,10.0,1,M11
927,SM_MPTA_112023_79_L-alanine-T16_M9_28,L-alanine,LYSINE,3.3195018459503602,16.0,2,M9
928,SM_MPTA_112023_80_L-alanine-T16_M10_29,L-alanine,LYSINE,4.94942719834964,16.0,2,M10
929,SM_MPTA_112023_81_L-alanine-T16_M11_30,L-alanine,LYSINE,5.6174223000194,16.0,2,M11
930,SM_MPTA_112023_88_L-alanine-T18_M9_31,L-alanine,LYSINE,,18.0,3,M9
931,SM_MPTA_112023_89_L-alanine-T18_M10_32,L-alanine,LYSINE,0.367461172887656,18.0,3,M10
932,SM_MPTA_112023_90_L-alanine-T18_M11_33,L-alanine,LYSINE,0.6600763205270199,18.0,3,M11
933,SM_MPTA_112023_106_L-alanine-T22_M9_34,L-alanine,LYSINE,0.774273846349104,22.0,4,M9
934,SM_MPTA_112023_107_L-alanine-T22_M10_35,L-alanine,LYSINE,0.0888478268641088,22.0,4,M10
935,SM_MPTA_112023_108_L-alanine-T22_M11_36,L-alanine,LYSINE,0.292784608294806,22.0,4,M11
936,SM_MPTA_112023_ FreshMedia_M9 Alanine_001_37,L-alanine,LYSINE,,0.0,0,Alanine_001
937,SM_MPTA_112023_ FreshMedia_M9 Alanine_002_38,L-alanine,LYSINE,,0.0,0,Alanine_002
938,SM_MPTA_112023_ FreshMedia_M9 Alanine_003_39,L-alanine,LYSINE,,0.0,0,Alanine_003
939,SM_MPTA_112023_ FreshMedia_M9 Galactose_001_40,Galactose,LYSINE,,0.0,0,Galactose_001
940,SM_MPTA_112023_ FreshMedia_M9 Galactose_002_41,Galactose,LYSINE,,0.0,0,Galactose_002
941,SM_MPTA_112023_ FreshMedia_M9 Galactose_003_42,Galactose,LYSINE,,0.0,0,Galactose_003
942,SM_MPTA_112023_ FreshMedia_M9 malate_001_43,L-malate,LYSINE,,0.0,0,malate_001
943,SM_MPTA_112023_ FreshMedia_M9 malate_002_44,L-malate,LYSINE,,0.0,0,malate_002
944,SM_MPTA_112023_ FreshMedia_M9 malate_003_45,L-malate,LYSINE,,0.0,0,malate_003
945,SM_MPTA_112023_28_Galactose-T6_M1_1,Galactose,PYRUVATE,,6.0,1,M1
946,SM_MPTA_112023_29_Galactose-T6_M2_2,Galactose,PYRUVATE,,6.0,1,M2
947,SM_MPTA_112023_39_Galactose-T8_M3_3,Galactose,PYRUVATE,,8.0,1,M3
