Batch-Tube,ionMz,Strain,AUC Z-score (AUC OD),Z-score start (AUC OD),Z-score end (AUC OD),Z-score min (AUC OD),Z-score max (AUC OD),AUC Z-score (Hours),Z-score start (Hours),Z-score end (Hours),Z-score min (Hours),Z-score max (Hours)
2-6C,547.0754,aroP,8.669418360379384,-1.464521523266126,1.3367425903142274,-1.464521523266126,1.3367425903142274,-0.8641450924096726,-1.416566504674535,1.3368092261869529,-1.5575855287005755,1.3368092261869529
2-6C,563.0683,aroP,-2.028744934876781,2.0400189887149756,-0.36948769558224365,-0.6519357853316945,2.0400189887149756,6.083780735511107,2.611866531566341,-0.37003421620131693,-0.6242192439934727,2.611866531566341
2-6C,565.0479,aroP,10.519588426783981,-0.9024206756516783,1.611241510837529,-0.9024206756516783,1.611241510837529,2.2838756208496065,-0.8043017849074223,1.6136490174206757,-1.0071550397439923,1.6136490174206757
2-6C,578.8873,aroP,-8.050673368817646,2.258815132766417,-0.970756636462379,-0.970756636462379,2.258815132766417,2.206188360100978,2.4539338409828635,-0.970745244200772,-0.970745244200772,2.4539338409828635
2-6C,611.1447,aroP,-0.7690961610966924,1.069198799670316,0.39314634316394886,-0.6971906001504993,1.069198799670316,1.1594364397688166,1.5746401267582677,0.3750583740348925,-0.5827038332315153,1.5746401267582677
2-6C,665.2152,aroP,3.859606806812371,-0.27360155019327664,-0.863021655854016,-0.863021655854016,1.3465955600582329,0.23308130379392428,-0.12660189672238664,-0.8617394129072674,-0.8617394129072674,1.3286691191338673
2-6C,707.097,aroP,2.124922518021658,-0.5093314921377871,1.0039930480320596,-0.8477573926365155,1.0039930480320596,-1.7715936875019014,-0.40802425169528334,1.0028444896444673,-0.8462688974484761,1.0028444896444673
2-6C,784.1499,aroP,-7.435790111219804,-0.022136263744588307,-1.3687204159177473,-1.3687204159177473,0.40448703965117117,-6.024147310199262,0.5236613601897109,-1.3467271152827063,-1.3467271152827063,0.5236613601897109
2-6C,864.1454,aroP,-8.412934958454317,1.0035906490093065,-1.0936798797947378,-1.0936798797947378,1.0035906490093065,-2.1342490710952466,1.1157750808728548,-1.0912278370630297,-1.0912278370630297,1.1157750808728548
2-6C,866.1233,aroP,-7.674703053093786,-0.03479451882755314,-1.4931863848417708,-1.4931863848417708,0.4697426485000851,-5.9380311841999545,0.08185605890044556,-1.4774286995890102,-1.4774286995890102,0.5102635567760537
2-7A,57.0346,brnQ,-6.060968780812039,2.004563012050766,-0.8380968390634911,-0.8380968390634911,2.004563012050766,2.90498782493358,2.194876287400559,-0.8381068085532208,-0.8381068085532208,2.194876287400559
2-7A,59.0135,brnQ,-4.097656359039317,1.382039942901327,-0.5085217613867714,-0.8652272299854477,1.382039942901327,-0.6123200598607385,2.0146593587300345,-0.5052911660991755,-0.8087802165431995,2.0146593587300345
2-7A,71.0141,brnQ,-10.42986920413182,1.702752371152095,-1.0731104727122747,-1.108048314124705,1.702752371152095,-1.360524615026072,1.988929853668838,-1.073168920114311,-1.0933801127948393,1.988929853668838
2-7A,72.0093,brnQ,-5.652593233907085,-0.07441804043743318,-0.3706992495505768,-0.507149115422681,-0.07441804043743318,-4.600863726991128,0.3120583221776404,-0.37412869004434546,-0.4965107851845483,0.3120583221776404
2-7A,72.9932,brnQ,-0.410804119513112,1.0413651823978003,-0.6731417255279227,-0.6731417255279227,1.0413651823978003,3.2333910274698137,1.1364630321938967,-0.6613722239797254,-0.6613722239797254,1.1364630321938967
2-7A,73.0297,brnQ,3.031098699300387,-1.2245628967846236,-0.49379292493766963,-1.3188344526324784,0.9397161420564671,-4.5900811170956315,-1.1279747906000552,-0.49135192386853366,-1.4248487548169637,0.9110781235942852
2-7A,74.025,brnQ,-2.095781455020057,-1.118638180173042,-0.670620191504344,-1.118638180173042,0.4950303476678201,-0.597691357742551,-1.4362717498495587,-0.6710116304661311,-1.4362717498495587,0.668035258919188
2-7A,75.0089,brnQ,4.202851802199734,0.7529369752391247,-0.3764183889670278,-0.3764183889670278,1.040553816147349,6.028201911991968,0.8475059805366634,-0.3766452961474389,-0.3766452961474389,1.065588759616593
2-7A,85.0297,brnQ,-8.958218603506321,1.9045845755966717,-0.9684711140182072,-1.0130439861582807,1.9045845755966717,0.23632106800710245,2.0677674413310507,-0.9685040781203196,-1.0035221490162303,2.0677674413310507
2-7A,87.0088,brnQ,-4.90910428971149,-0.5246987593508893,-0.8356302667750812,-1.2802482841177023,1.576074319786539,-6.765512752749346,-0.5179657914956246,-0.8367547100567616,-1.4075151012845617,1.2114703591705838
2-7A,87.0452,brnQ,-6.787697669100991,2.450837322518403,-1.0056092107700112,-1.0384428127731065,2.450837322518403,5.534485949570474,2.6889849572236577,-1.006928124816652,-1.0216879891093198,2.6889849572236577
2-7A,88.0406,brnQ,-1.9762655420206425,-1.106993328266543,-0.17630002922374485,-1.106993328266543,0.9761177109146459,-6.469860159422489,-1.105679537533775,-0.18195886796663707,-1.105679537533775,0.863504708812471
2-7A,89.0247,brnQ,1.4757717415157199,0.33059547717804705,-1.360234833036987,-1.360234833036987,0.8643859802575304,0.6939626752297304,0.40587600105761723,-1.3591991107841173,-1.3591991107841173,0.8287821037059249
2-7A,91.0402,brnQ,-4.578012186791533,-0.40517518516586315,-0.5060348085811369,-0.6205792085012581,0.2488257055826743,-4.6140478324332665,-0.44792119320065826,-0.5131019851154554,-0.5287838593767519,0.12018953788195885
2-7A,93.0347,brnQ,11.383492222187945,-1.2447773579618242,1.0034488248393896,-1.2447773579618242,1.2920200320893638,1.944397083574229,-1.14033031037083,0.9943071978985765,-1.382472926413917,1.2267478597632182
2-7A,100.0407,brnQ,-4.551714219748591,0.33798399215868696,-0.5390903397174903,-0.5390903397174903,0.33798399215868696,-2.131018024643713,0.39238412381970267,-0.5289452702978364,-0.5289452702978364,0.39875320479292836
2-7A,101.0245,brnQ,-9.36090529296587,2.159716079086906,-1.1437357110110227,-1.2896853135975084,2.159716079086906,1.47629403417526,2.3777662533425663,-1.1439739355062593,-1.2642184847114237,2.3777662533425663
2-7A,101.061,brnQ,-4.916965887229467,0.633398715458664,-0.5779647427973038,-0.611095224596231,0.633398715458664,-1.041912302427295,0.7482183135867277,-0.5763170242689843,-0.6011589524697876,0.7482183135867277
2-7A,102.0199,brnQ,-6.080650973098553,1.5852712276769756,-0.4175401011532595,-0.8227842948638137,1.5852712276769756,4.804161839066574,1.3723631986602027,-0.42001622106216213,-0.8069695158789132,2.1273225532366564
2-7A,102.0562,brnQ,-0.5375120696278942,-0.9474592807891533,-0.4123201884179514,-0.9474592807891533,1.1409046811267,-4.368748654244644,-0.7380126676632924,-0.4262593145332517,-1.025481093626275,1.0692785379949095
2-7A,103.04,brnQ,17.86770513051787,-1.0617404594929623,1.3716024279744332,-1.0617404594929623,1.8138326072871116,9.087565136734312,-1.083078435061549,1.3756265580341582,-1.083078435061549,1.8177073661028311
2-7A,104.0355,brnQ,-1.062752135507277,1.1640218154901212,-0.052472745542149195,-0.3880900079474969,1.1640218154901212,8.854568827227869,0.9215167898689138,-0.0547899834906625,-0.2609329432483018,2.3135394206577993
2-7A,105.0196,brnQ,20.867040075926685,1.8879988162170998,2.3794645892127937,0.5299665442574055,2.3794645892127937,22.89056626881621,2.7717571136392785,2.387249454822832,0.5734943100719291,2.7717571136392785
2-7A,107.05,brnQ,-7.6399481554981685,0.4312493614215466,-1.152168942475943,-1.152168942475943,0.5572901460873658,-2.5727648789838673,0.41900602382070146,-1.1520495202027117,-1.1520495202027117,0.617892147009357
2-7A,109.0295,brnQ,1.2982344417538163,-0.810576616119912,0.1510905694734845,-0.810576616119912,0.7420950086571718,-2.2165622775189524,-0.7496863832436647,0.14185460862173727,-0.8181729913815035,0.7256505964628867
2-7A,110.0358,brnQ,4.1993986758057185,-0.7965259779082083,1.0034165952339718,-0.7965259779082083,1.1761436806137628,-0.10304297943262627,-0.7682726095439653,0.9689950704479402,-0.7682726095439653,1.081503553444459
2-7A,110.9762,brnQ,-7.096130037134194,-1.0169492651723537,-0.5521843274414254,-1.334911051782111,0.6064596918492771,-10.230450674173964,-0.7247641458855718,-0.5763325554874097,-1.663858557232815,0.5979546976323415
2-7A,111.0203,brnQ,2.1081139587671474,-1.740196004682041,0.23192298040480916,-1.740196004682041,0.7176183319173991,-5.356869797139635,-1.7396134237753222,0.23288203538720456,-1.7459267653849568,0.6434833683182978
2-7A,113.0245,brnQ,-9.513254732540885,1.9889920837033546,-1.011136504850169,-1.0380690148695986,1.9889920837033546,0.4041410167110432,2.1727491603800866,-1.0111477611301598,-1.0314944729906925,2.1727491603800866
2-7A,113.0358,brnQ,-2.075859688862295,-0.565382676130951,-0.7823913228639235,-0.7823913228639235,1.5598447995792915,-2.0507185548760876,-0.5495303922997632,-0.782274157502703,-0.782274157502703,1.5300038946511187
2-7A,114.056,brnQ,-5.164657505822346,0.12154480354609948,-0.334441520783413,-0.7068452668618025,0.40714019096118154,-3.4215182920577707,0.15103961396075838,-0.34833065031869226,-0.5715205476081656,0.2743117401219607
2-7A,115.0038,brnQ,-3.206870124220727,-0.8023288144070576,-0.08192570832692377,-0.8023288144070576,0.035803253269479036,-5.944446623472665,-0.8022426461772113,-0.08011743402668513,-0.8022426461772113,0.021011542627129044
2-7A,115.0402,brnQ,-7.830621145506142,1.7894569196345174,-1.0560537378664814,-1.1696971431299703,1.7894569196345174,1.8822375346377378,2.254865199869825,-1.0585984539944748,-1.148834001744853,2.254865199869825
2-7A,115.0767,brnQ,-5.475368591730872,0.42164421099390453,0.15598573587821082,-0.921942491714583,0.42164421099390453,-2.0113567540708233,0.6541123956225199,0.15465935420333654,-0.8537778798413248,0.6541123956225199
2-7A,116.0356,brnQ,3.1312394814470994,-1.177527497048338,-0.06617384282758774,-1.177527497048338,0.7380243584484141,-1.5401135851275356,-1.378852915961212,-0.04838307943326525,-1.378852915961212,0.7062389918282077
2-7A,116.0718,brnQ,11.095709278986462,-0.8585240871976979,0.9754766296315115,-0.8585240871976979,1.5936022752305181,2.705806465985289,-0.8627602579475467,0.9785962259352192,-0.8627602579475467,1.5461704368682163
2-7A,117.0194,brnQ,3.8277981274278345,-1.3751843409202333,-0.29776054744009645,-1.378639480057249,0.7731552305252815,-4.423318719097462,-1.3706010232990689,-0.29636514410191583,-1.3830998833044605,0.7445880374681616
2-7A,117.0676,brnQ,5.300195415524893,-1.2072381181167633,0.037651891164391486,-1.2072381181167633,0.9446605346585817,-2.6207515918744884,-1.204114346650851,0.038597505971425194,-1.204114346650851,0.9145884891746616
2-7A,118.0513,brnQ,6.818022929786543,-1.4921554312338752,0.4377642044513186,-1.4921554312338752,1.1926915798387248,-1.857795579634707,-1.4999244958780624,0.43670231617615973,-1.4999244958780624,1.126972382585957
2-7A,118.9807,brnQ,-9.696799342128582,1.6596918221619539,-0.998495527693921,-1.001545405321112,1.6596918221619539,-0.9250210644037964,1.802185131370677,-0.9984903838318592,-0.9984903838318592,1.802185131370677
2-7A,119.0503,brnQ,-7.100417830012153,0.7753204335733423,-0.7642461972784494,-1.1660775309903681,0.7753204335733423,-2.084563691065869,0.8869839346721917,-0.7625739743443247,-1.1104342601115338,0.8869839346721917
2-7A,120.0127,brnQ,-1.9041495178819314,0.5313911833983103,-0.48413317595692557,-0.5600557423893103,0.5313911833983103,0.8150556963516524,0.38039289768300166,-0.4690779295596326,-0.5353809987388347,0.714943088510282
2-7A,121.0409,brnQ,-7.852763015072804,1.5642944370040492,-1.0296398770275017,-1.192103939471657,1.5642944370040492,1.351809514487493,1.6275227287139393,-1.0277440969441691,-1.1760711916539757,1.6275227287139393
2-7A,124.0076,brnQ,-3.6339429506123366,0.24875204122562788,-0.2121351703631779,-0.43816886026278534,0.24875204122562788,-0.9140138013283604,0.21626285940202594,-0.2136025992574583,-0.3626253698299401,0.3597535985540936
2-7A,125.0354,brnQ,-7.922399474075579,2.571712074789956,-0.9088540782560867,-1.127486974879886,2.571712074789956,4.742405287382504,2.9343634968137424,-0.9113937793570169,-1.0832570187970225,2.9343634968137424
2-7A,125.0466,brnQ,1.030492918892176,2.1277291502998903,-0.11373518387826996,-0.3539821653894814,2.1277291502998903,8.866867951152566,3.137744628272145,-0.11022208999955388,-0.2757266727692204,3.137744628272145
2-7A,127.0403,brnQ,-6.462340259276907,3.146681649012348,-0.9665946706553687,-1.1948569785996974,3.146681649012348,9.33244584943934,4.029511281802273,-0.9693210330781901,-1.1463734539205552,4.029511281802273
2-7A,127.0523,brnQ,-10.774069115592697,1.0451246498417965,-0.7016823773743751,-0.9861544905744724,1.0451246498417965,-3.499591770957004,1.57518931113766,-0.7037343373458411,-0.8891141393263985,1.57518931113766
2-7A,128.0353,brnQ,-6.858725961469885,0.8651664097423659,-0.6938523973407518,-1.0679836838919619,0.8651664097423659,2.0357911741338475,0.8313891399839126,-0.6962272253436288,-0.9395734889355486,1.6024730874628326
2-7A,128.0719,brnQ,8.491530694398827,-0.7258608423071937,1.2895794911823584,-0.8380002253489093,1.2895794911823584,1.4531207440049532,-0.7355990211089811,1.2868548453581292,-0.8719831200878072,1.2868548453581292
2-7A,129.0194,brnQ,38.496076740915754,0.1333742592957905,2.118460943615242,0.1333742592957905,3.726196601376358,37.07025732984215,-0.09334317466002862,2.1183393677670126,-0.09334317466002862,3.6051971408425554
2-7A,129.056,brnQ,-5.119100642037383,0.16158186034909106,-0.21663719027213493,-0.4589223956575384,0.16158186034909106,-3.1302069024642747,0.17422641476459333,-0.21810318079362684,-0.4437450358967011,0.17422641476459333
2-7A,129.1035,brnQ,-2.666836875677198,0.2604959910109009,0.03401177582873093,-0.5500523554185488,0.463908777200927,-0.6339021546026846,0.3153138848706838,0.02225112009289587,-0.5160705212182922,0.44689444903207715
2-7A,130.0511,brnQ,4.016050359552787,-1.5978090191961183,0.8599552381422665,-1.5978090191961183,0.8599552381422665,-4.222804561775858,-1.5876586588664932,0.8598000141955852,-1.6689489906663504,0.8598000141955852
2-7A,130.0876,brnQ,6.861484514272382,-1.106407244496184,1.1222876090330554,-1.106407244496184,1.2447404489379894,-0.585892842734575,-1.1149033830208306,1.126846528696879,-1.1149033830208306,1.223570269938619
2-7A,131.035,brnQ,-8.55666502554095,2.575664301616401,-1.0863165897067153,-1.1697258924991514,2.575664301616401,4.44175523365644,2.7445304748504036,-1.0865241421573335,-1.147855021961285,2.7445304748504036
2-7A,131.0466,brnQ,-8.336316403996047,2.487731688490678,-1.0389762897388477,-1.1430840317663684,2.487731688490678,4.857642258961617,2.6544767205533106,-1.0392009714439157,-1.122778721825657,2.6544767205533106
2-7A,131.0828,brnQ,-2.7123671998413554,1.30311682457285,0.3693003198537856,-0.7464425685171927,1.30311682457285,4.90622780784484,1.1894921742686473,0.3674803259062007,-0.7153118020412436,1.823690747083929
2-7A,132.0305,brnQ,7.821008781082762,-1.5785263168517158,0.5023986003485137,-1.5785263168517158,1.0264477032477224,-1.2759078376291004,-1.5804064982268349,0.5033229178280587,-1.5804064982268349,0.9688672680359774
2-7A,133.0144,brnQ,-5.070840749864368,-0.43501251425661047,-0.2780797071410793,-0.43501251425661047,-0.26580202210560444,-5.031869651598967,-0.44518090400188676,-0.27805822400475,-0.44518090400188676,-0.2595691928380907
2-7A,133.0508,brnQ,8.3011106238662,-1.777023222120055,0.6451877030613479,-1.777023222120055,0.7247859225113438,-0.4849143119351748,-1.7863609940768568,0.6457574693150777,-1.7863609940768568,0.7243026528264699
2-7A,135.031,brnQ,4.098062682075997,-0.6743860793691964,-0.1894172991559687,-0.6743860793691964,1.4412544926718283,-0.8151847875359727,-0.6790945130820911,-0.18998198927026322,-0.6790945130820911,1.3762873035065455
2-7A,135.0456,brnQ,0.34573637727059847,-0.3670597938091738,0.9311246896653537,-0.3670597938091738,0.9311246896653537,-1.2382349896556046,-0.2796306305610258,0.928935336465655,-0.512521524706053,0.928935336465655
2-7A,136.0404,brnQ,11.2565268414672,-0.37058139657733247,1.0032695047862255,-0.37058139657733247,1.4386508037338142,6.602610295227366,-0.5499332376089439,1.0011504724896008,-0.5499332376089439,1.3101871513161039
2-7A,138.9798,brnQ,-11.972009298133184,0.2692174892850738,-1.2506310642742338,-1.2506310642742338,0.2692174892850738,-8.182583840108473,0.40779972516954566,-1.2498870414375847,-1.2498870414375847,0.40779972516954566
2-7A,139.976,brnQ,-3.6958972914628183,-1.0480436360362355,0.727316926330112,-1.0480436360362355,0.727316926330112,-7.323341309470062,-0.9540523660463394,0.7243177773434236,-1.1814126549186441,0.7243177773434236
2-7A,142.0873,brnQ,0.6438986920718147,0.5249723817254548,-0.48454366175644287,-0.48454366175644287,0.5527527886085292,2.349518717150592,0.3758376642445842,-0.47040365925949335,-0.47040365925949335,0.6372907599441239
2-7A,143.108,brnQ,2.0656152841965585,0.6559060028629483,0.9597014010922202,-0.39658145595304056,0.9597014010922202,2.781309938365248,1.045229717735112,0.9596020011181511,-0.36640035321813125,1.045229717735112
2-7A,145.0145,brnQ,-10.196104060410805,1.139889969207215,-1.128174910787778,-1.5566614849290703,1.139889969207215,-2.0823015676603553,1.5568064499308798,-1.1550858394607175,-1.3791073830337943,1.5568064499308798
2-7A,145.0508,brnQ,4.820908332856987,-0.5258179370988799,0.7602995648747909,-1.028810361772055,1.2764569119930493,-0.8817979236935148,-0.5116397453745276,0.764588122631866,-1.0255533194878275,1.1372558684082439
2-7A,145.0621,brnQ,0.27416796591587494,-0.6365126737273702,0.4775747353424067,-1.068715179201263,0.6041526260140736,-2.954406243671099,-0.7964276341765798,0.4793139282516047,-1.0747018392180083,0.513497397190057
2-7A,145.0986,brnQ,-2.007235203752611,-0.1916010616206212,-0.060058209418643836,-0.3788714262549204,0.2661619795916092,-1.6474969568158175,-0.20271243106522252,-0.06080642481941759,-0.387316691064983,0.19521700968330663
2-7A,145.1098,brnQ,0.7279171646491469,-0.35237891241605956,0.363594849757351,-0.45489019290391897,0.3826770312335973,-1.2603208188284423,-0.3740552752917528,0.36095224676279314,-0.471475311077775,0.36095224676279314
2-7A,146.046,brnQ,4.125984437138959,-1.05340031969402,-0.5736693305565317,-1.05340031969402,1.7935825898401534,-0.42195319057444386,-1.0501518753168861,-0.5751966906369843,-1.0839439770344188,1.6033548695021824
2-7A,147.0299,brnQ,36.90487439486617,-0.86179228100683,2.612108048625006,-0.86179228100683,2.612108048625006,29.010051305449807,-0.9805130718874955,2.6121841705129984,-0.9805130718874955,2.6121841705129984
2-7A,147.0664,brnQ,7.109264793257959,-1.7241874688800944,0.14245171145342148,-1.7241874688800944,1.019043448259703,-0.7722970815721734,-1.7359599712231855,0.14318446187999456,-1.7359599712231855,0.9584464883834208
2-7A,148.044,brnQ,35.3073527217359,-0.32558723886627405,2.376611995722279,-0.32558723886627405,2.8551324535714846,25.89651290206468,-0.7560972290640465,2.3778481779181693,-0.7560972290640465,2.7851363576036934
2-7A,149.0096,brnQ,-3.165533084883448,1.2421502738239514,-1.3648964538750445,-1.3650468925446715,1.2421502738239514,1.4401290426338607,1.3608142724269474,-1.34900843736914,-1.34900843736914,1.3608142724269474
2-7A,149.0455,brnQ,-9.467612003052608,1.1702127242874443,-1.0774201517214252,-1.1588462401534358,1.1702127242874443,-1.1263549740543026,1.256135035842556,-1.0772216768325824,-1.151605539606004,1.256135035842556
2-7A,150.0425,brnQ,-0.5485994987210527,-0.294919965547957,0.3142881641637872,-0.49022242324647874,0.3142881641637872,-1.7575754387076177,-0.38217481119244123,0.3140589416146422,-0.48022615804300123,0.3140589416146422
2-7A,151.0264,brnQ,8.53301632679244,-0.5018419861479796,0.6670365794832572,-0.5903896884649272,1.7034419493040358,2.6919711824185795,-0.5022454491606606,0.673141492356405,-0.5842234202457942,1.6627401808219202
2-7A,151.0609,brnQ,2.098075745224377,0.20291877498417843,-0.2231184592393671,-0.7881164540477222,0.9271163621121418,1.4183725133478005,0.1927650712185598,-0.2175484672598218,-0.7459340066778529,0.8866749457712867
2-7A,152.0021,brnQ,-10.576794290681294,0.8108010821013523,-0.6506725558030321,-1.2785490240775828,0.8108010821013523,-3.6712794948119676,0.6261694713912442,-0.6704767493285955,-1.2231495019933227,0.8048865717646954
2-7A,152.0356,brnQ,11.725738340601138,-0.998901791269354,1.3424332507074266,-0.998901791269354,1.9870398018700548,2.2069202901885974,-0.9728018192547133,1.3479122540266255,-1.0727627427956745,1.8448022090195704
2-7A,152.0716,brnQ,-3.4593619471391026,1.0634817784990083,0.13312185352187625,-0.5945977417998115,1.0634817784990083,1.0896356590338148,1.7311374060270295,0.13183993836444402,-0.46172085918096795,1.7311374060270295
2-7A,153.0193,brnQ,-10.858289456312008,-0.20044087091117854,-1.428798755131913,-1.5690723748825055,0.6113232526009212,-7.796160356025566,-0.06992959285190303,-1.429132957210146,-1.5364032372059317,0.6046461439337
2-7A,154.0623,brnQ,-1.485911046464801,1.601805001154284,0.37014470102467023,-0.6776742965467556,1.601805001154284,8.7205518743116,1.4962602529833124,0.36441261935158464,-0.6405213315267596,2.360392276740659
2-7A,154.9751,brnQ,3.046390357148914,-1.3723620893228803,-0.21763802747160507,-1.3736207482376799,0.912597743623566,-4.818949825274394,-1.3595582055333713,-0.21700627025613073,-1.3723508974811613,0.8806739887644266
2-7A,155.0099,brnQ,0.01770774122923925,-1.725708451985739,0.0699010652998409,-1.725708451985739,0.6131835415827953,-6.5316451132276825,-1.724891908416053,0.0697816870676112,-1.7302020323452374,0.5666343392313196
2-7A,157.0256,brnQ,6.925687770995895,-1.7837807313724494,-0.0015000945473629954,-1.7837807313724494,1.3259218941831834,-1.2210108571188378,-1.7839250305563845,-0.0003361380119315527,-1.8244065019682343,1.2231040584385764
2-7A,157.0504,brnQ,6.167525973595518,-1.408555161290747,0.3593330577343614,-1.408555161290747,0.9474446546775778,-1.4239698912318874,-1.3964386720779582,0.3621594486095374,-1.4091576901506024,0.8238535514335394
2-7A,157.0646,brnQ,8.396944339154297,-1.5332059174405162,1.4114218448926001,-1.5332059174405162,1.4114218448926001,-1.139467635668581,-1.516259409103045,1.40189933806851,-1.6272594348424516,1.40189933806851
2-7A,159.03,brnQ,-6.395760198905429,2.972799035677418,-0.9906180090970372,-1.1996992888355413,2.972799035677418,8.023616258201125,3.3911725359747438,-0.9926446463018088,-1.1587868300707962,3.3911725359747438
2-7A,159.0773,brnQ,15.718794200329905,-1.58006975781541,1.3626818241470018,-1.58006975781541,1.9807452343683636,3.9400244128321207,-1.6037437035333644,1.3697353323659027,-1.6037437035333644,1.7684599419598626
2-7A,160.0616,brnQ,20.52146673263128,-1.3889968275232034,3.0352691713642366,-1.3889968275232034,3.0352691713642366,9.577541202898804,-1.413592655167456,3.029393843214227,-1.413592655167456,3.029393843214227
2-7A,161.0455,brnQ,-9.16924462274472,2.316117615115955,-1.1384119048101518,-1.1845956109134284,2.316117615115955,2.5896646358948368,2.4646888118801353,-1.13842147528999,-1.1662172833654216,2.4646888118801353
2-7A,163.0397,brnQ,4.2620239535302336,-0.9764609043022613,-1.0107921531876611,-1.0107921531876611,1.309582996918181,-1.979913229156031,-0.8892018863012938,-1.0101069705242547,-1.1984258965148165,1.2792508425575444
2-7A,163.0614,brnQ,-3.9399632306400867,0.8537546237908435,-0.4299797820359727,-0.7309623705664067,0.8537546237908435,1.2608978706794387,0.8417336942010608,-0.43182561135010744,-0.6897765160806992,0.9080915577818125
2-7A,164.038,brnQ,1.8778599011331032,-0.1432236551895497,0.06368076692140671,-0.16249270782541966,0.33729721337862567,-0.14406876765727017,-0.05811343081259773,0.068439901182408,-0.2482379104325389,0.19750104520690454
2-7A,164.0717,brnQ,-0.23639170501274717,-0.44873901972982116,0.11606724119633059,-0.5138818487391468,0.6110640144904703,-1.7585809106543546,-0.47237416725972636,0.11834152815349963,-0.5089925049445951,0.5402730173078096
2-7A,165.0551,brnQ,-8.599547778788068,1.822514268853716,-0.48632634119999707,-1.2260303957422034,1.822514268853716,1.1271753597209695,2.287600089130101,-0.4899855993717136,-1.1778258608705,2.287600089130101
2-7A,166.0507,brnQ,20.167605638286904,-0.8648018168759981,3.157171355301847,-0.8648018168759981,3.157171355301847,10.704726863614875,-0.9636371576085138,3.1540505401512253,-0.9636371576085138,3.1540505401512253
2-7A,166.9752,brnQ,7.287390612103933,-0.2965330135199587,0.8628351038957424,-0.8131053889415035,0.9385563203243636,2.2712010649365517,-0.029566984634324722,0.8695635017368752,-0.9051124941845891,0.9859193179456692
2-7A,167.021,brnQ,-2.957966973408868,2.231237593893141,-0.4892450006530045,-0.6215946278455908,2.231237593893141,7.279644906311142,2.4474241356123527,-0.4858458296517255,-0.6124852562527768,2.4474241356123527
2-7A,167.0827,brnQ,-0.28065097902873287,-0.14985260488360014,0.417974181895669,-0.7439308309944808,0.6503958195870724,-1.0009059100980278,-0.21607220226416562,0.4463593272759737,-0.631001133807412,0.4906138697896019
2-7A,168.0667,brnQ,-7.2388003130168785,0.9073083878616758,-0.3956839882137791,-0.8869958223572476,0.9073083878616758,-1.7436558698762405,1.0322490282181431,-0.4127537440418624,-0.8288062218842447,1.0322490282181431
2-7A,169.0503,brnQ,-7.115553523980116,2.9499063181845138,-1.007341800983286,-1.4498498865255711,2.9499063181845138,5.166696809999423,3.160553766609218,-1.0200741190734022,-1.4041812887310823,3.160553766609218
2-7A,170.0454,brnQ,7.26575292215569,-1.1689159316612263,1.1025105113728435,-1.1689159316612263,1.1025105113728435,-0.8167586770601978,-1.1806470582053374,1.1030924325176443,-1.1806470582053374,1.1030924325176443
2-7A,170.0825,brnQ,-1.4401712568012233,-0.31911831562073656,0.2502734815551663,-0.31911831562073656,0.2502734815551663,-2.4799905304400203,-0.27685447104418637,0.24540339820287607,-0.39943938535835505,0.24540339820287607
2-7A,171.0064,brnQ,6.823706983983511,-1.2057922899348628,0.4630658497041255,-1.2057922899348628,1.4693611599252479,-0.5811922556242726,-1.2138656045881904,0.46487951078605005,-1.2138656045881904,1.4043488692290294
2-7A,172.0615,brnQ,1.7064518116941045,-1.7261925378498697,0.32716177555580445,-1.7261925378498697,0.3819957893675718,-6.042915926310812,-1.7230431134784137,0.3284794166042039,-1.7475243247514314,0.3807554782396328
2-7A,173.0092,brnQ,0.17060281479593575,-1.6321221943866806,-0.0545408078580741,-1.6321221943866806,0.7862336078894582,-7.67497266886051,-1.5556462862132068,-0.05462895652720284,-1.6942525172954734,0.723467888592102
2-7A,173.0455,brnQ,14.562222513153069,-0.7376580612237754,2.3048186131771358,-0.9007796536566098,2.3048186131771358,5.353307223458198,-0.7041207234264811,2.3015586760172835,-1.0057950636764743,2.3015586760172835
2-7A,173.0932,brnQ,4.517522996208975,-0.813401033213426,1.5930104230985325,-0.813401033213426,1.5930104230985325,-0.7297454867644948,-0.8156096439647795,1.5914578182915697,-0.8156096439647795,1.5914578182915697
2-7A,173.1041,brnQ,1.1821346140069229,-0.5566604840823549,1.242705966443781,-0.5677106145348972,1.242705966443781,-1.8687420355800672,-0.6087439797108025,1.241861855619667,-0.6087439797108025,1.241861855619667
2-7A,174.0409,brnQ,3.862605671576713,-1.5780177606296661,0.6192391651151103,-1.5780177606296661,0.6867960547439544,-4.720212680073402,-1.572670975304818,0.6208415123234803,-1.6592636217096608,0.6511359756886286
2-7A,174.088,brnQ,1.160835026003286,-1.1947369403840074,0.6515809141487969,-1.1947369403840074,0.6515809141487969,-2.342804655300969,-1.3064424525437033,0.652401583724809,-1.3064424525437033,0.652401583724809
2-7A,175.0245,brnQ,13.073697159182062,-1.3129458383737367,0.8400894284560384,-1.3129458383737367,1.5846152063505388,3.284405524398769,-1.2962411570071375,0.8503030059931224,-1.3612933727085024,1.4513469598597541
2-7A,175.0364,brnQ,11.467932988301312,-1.5599389964443138,0.8541563326130035,-1.5599389964443138,1.4265280071523332,0.5932875559991644,-1.5528295388400877,0.8562548279074774,-1.5913851152748943,1.339197666090522
