,Strain,ionMz,Rel. abs. distance,Rel. distance,Mean abs. distance,Mean distance,MAE1,MAE2,Mean MAE,Strain 1,Strain 2,p-value rel,p-value abs
1408,oppA,257.1027,0.6996164843676417,0.6996164843676417,0.22770202349041244,0.22770202349041244,0.3887499358932083,0.26218390737157465,0.32546692163239144,oppA,WT,0.006,0.057
1409,oppA,259.0226,1.587510327502932,-1.587510327502932,0.2755188564998128,-0.2755188564998128,0.19437428791720038,0.15273382435969932,0.17355405613844985,oppA,WT,0.0,0.0
1410,oppA,261.0382,0.7355343178972451,-0.576266082964294,0.13295486723842936,-0.104165609530718,0.16595872026110675,0.1955604203237199,0.18075957029241332,oppA,WT,0.064,0.23
1411,oppA,264.9518,0.5848111591256443,0.4763425804512779,0.0636442586391333,0.05183976043890763,0.12443795411653544,0.0932195158068782,0.10882873496170682,oppA,WT,0.049,0.177
1412,oppA,266.0704,1.1578654865460796,-0.9600044550086868,0.33088905360607396,-0.27434530976737725,0.31168200866299983,0.2598680676642914,0.2857750381636456,oppA,WT,0.002,0.006
1413,oppA,267.072,1.5725528597446958,0.6215033424841746,0.33141231802591586,0.13098056584690887,0.19202156719139804,0.2294743665983516,0.21074796689487482,oppA,WT,0.058,0.001
1414,oppA,267.2327,0.7590596587805811,-0.293032989793152,0.2354363331961403,-0.0908895787364516,0.2908663465621412,0.3294704885539958,0.3101684175580685,oppA,WT,0.213,0.086
1415,oppA,273.0016,1.5482161580492555,1.5482161580492555,0.43041986170757335,0.43041986170757335,0.3464618201849431,0.20955855135012752,0.27801018576753533,oppA,WT,0.0,0.0
1416,oppA,274.0932,0.3612344153488845,0.12771086175355412,0.09209084877081511,0.032557810541883475,0.28608010311062854,0.22378742256171172,0.25493376283617014,oppA,WT,0.296,0.821
1417,oppA,275.0168,1.0108668201194175,0.35492907986987704,0.34468887076745636,0.1210249474094201,0.35480633617490814,0.3271605934088266,0.34098346479186736,oppA,WT,0.127,0.003
1418,oppA,275.1015,2.6752265518347835,2.6571016508881695,0.9728146978096501,0.9662237905741051,0.5228267803727673,0.2044497167466656,0.36363824855971644,oppA,WT,0.0,0.0
1419,oppA,282.0845,1.0897991240750624,-0.64091111212419,0.357138814842912,-0.21003341803743303,0.32536112868682293,0.330060236504719,0.32771068259577096,oppA,WT,0.037,0.01
1420,oppA,288.0726,4.972985025524138,-4.959545906292172,0.608998581807491,-0.6073528087936971,0.13150211545966717,0.1134206336263526,0.12246137454300988,oppA,WT,0.0,0.0
1421,oppA,289.0331,0.7800202648498901,-0.7800202648498901,0.20918955225965072,-0.20918955225965072,0.3039677836892668,0.23240174845335745,0.26818476607131214,oppA,WT,0.012,0.114
1422,oppA,289.1043,4.949066780980684,-4.9481039544243,0.5524971154737743,-0.5523896287659473,0.12625674127655784,0.09701650999458143,0.11163662563556964,oppA,WT,0.0,0.0
1423,oppA,290.9669,1.1972202842959976,1.144817682818203,0.37698936191272275,0.3604884526374534,0.3999551103986494,0.22981932102004995,0.3148872157093497,oppA,WT,0.0,0.005
1424,oppA,304.0351,4.295667972442221,-4.016620840424063,0.29074194726303115,-0.271855313784467,0.08695093597692999,0.048414250126005864,0.06768259305146793,oppA,WT,0.0,0.0
1425,oppA,305.0193,2.8863569072032518,-2.8863569072032518,0.29258458826276806,-0.29258458826276806,0.10217330341733988,0.10056294692826911,0.1013681251728045,oppA,WT,0.0,0.0
1426,oppA,305.0297,1.8018840368537892,-1.1300830722732704,0.4835577084839894,-0.30327166990122506,0.2413301595400381,0.29539440052467464,0.2683622800323564,oppA,WT,0.008,0.0
1427,oppA,306.0491,0.979670294073073,-0.4641431536895279,0.16503146689605147,-0.0781877596642007,0.17533951426999408,0.1615727467110291,0.1684561304905116,oppA,WT,0.097,0.027
1428,oppA,306.0762,1.8397506140323128,-0.14786592119781947,0.17594386729657016,-0.014141102505134052,0.10309708591903807,0.08817217194079914,0.09563462892991861,oppA,WT,0.348,0.0
1429,oppA,308.0986,0.36786053619135317,0.31770914105382425,0.09204937073951121,0.07950003774523545,0.3133071557854576,0.1871508258863198,0.2502289908358887,oppA,WT,0.096,0.391
1430,oppA,308.9787,1.9653625441088256,1.9653625441088256,0.5467984363295461,0.5467984363295461,0.29663887184685317,0.2597963140872377,0.2782175929670454,oppA,WT,0.0,0.0
1431,oppA,313.0438,0.41177261503963264,0.08916133296845606,0.0910219222740281,0.01970902294831439,0.21968232243361957,0.22241566538554292,0.22104899390958124,oppA,WT,0.402,0.576
1432,oppA,321.0495,1.1073616053031439,-0.9626244463510096,0.278826288236248,-0.24238243411739793,0.25099134705913767,0.25259535289677854,0.2517933499779581,oppA,WT,0.0,0.006
1433,oppA,321.1113,0.5024541808665408,0.3305840651387283,0.1971735260723291,0.12972809913595085,0.39205917414308306,0.39278264260637796,0.39242090837473054,oppA,WT,0.147,0.41
1434,oppA,322.0444,4.939831203196275,-4.92911327622681,0.4586157737941116,-0.45762071745141936,0.12773207452491842,0.057948672419377296,0.09284037347214785,oppA,WT,0.0,0.0
1435,oppA,323.0285,3.8848829130856437,-3.7833106767289686,0.47781525244725,-0.46532253005581803,0.1792080403556853,0.06677891118810572,0.12299347577189551,oppA,WT,0.0,0.0
1436,oppA,327.0738,5.091737116506275,-4.746654314850943,0.6464538230886715,-0.6026416443944763,0.1250630630216054,0.12885963891562252,0.12696135096861394,oppA,WT,0.0,0.0
1437,oppA,328.0452,1.8121352356601346,-1.791162480162558,0.1223471169135013,-0.12093113199230665,0.09238660491155169,0.04264428517423379,0.06751544504289274,oppA,WT,0.001,0.002
1438,oppA,333.0999,4.582462965654236,-4.582462965654236,0.6504379759383206,-0.6504379759383206,0.1299703455081994,0.15391104352358645,0.14194069451589292,oppA,WT,0.0,0.0
1439,oppA,334.0723,5.13442519475264,-5.052204508382567,0.2989715735694391,-0.29418395917218537,0.05760780914114128,0.058849851543052445,0.05822883034209686,oppA,WT,0.0,0.0
1440,oppA,337.0545,0.6591674262172272,-0.6539636448762736,0.2080561377411823,-0.2064136435820555,0.2908906943891046,0.3403787812133438,0.3156347378012242,oppA,WT,0.013,0.088
1441,oppA,338.0392,0.6467486513463215,0.6467486513463215,0.24076341790496542,0.24076341790496542,0.39085174354654456,0.3536829915588905,0.3722673675527175,oppA,WT,0.008,0.073
1442,oppA,338.9888,0.37505027665835633,0.2754453651084802,0.15475439423156803,0.1136551104589252,0.5221079796706607,0.3031381479173911,0.4126230637940259,oppA,WT,0.117,0.28
1443,oppA,341.1089,1.2229522971139144,-0.31971402981707875,0.2143311214059504,-0.05603216634174823,0.21711910973937884,0.13339516937315485,0.17525713955626684,oppA,WT,0.18,0.001
1444,oppA,344.04,1.561736987351923,-1.4706974089988534,0.09223294850343056,-0.08685633975943816,0.08781659073857008,0.03029926263546123,0.059057926687015656,oppA,WT,0.004,0.009
1445,oppA,346.0556,1.6963174937125958,-1.2175225929385187,0.14000819056249872,-0.10049011216243754,0.09655692881056223,0.0685161675660764,0.08253654818831932,oppA,WT,0.001,0.0
1446,oppA,347.0398,1.4949331591558324,-1.0019175067430237,0.16720993687599417,-0.112065587702969,0.11961030771595245,0.10409191716534627,0.11185111244064935,oppA,WT,0.005,0.001
1447,oppA,348.0874,0.8333284124645509,0.02708292930681737,0.1550640447753672,0.005039536033891176,0.19005377554212943,0.18210212951520235,0.18607795252866588,oppA,WT,0.46,0.165
1448,oppA,357.089,1.2228803806214779,-0.720731465556792,0.25074426075341416,-0.1477816484723711,0.21672847806605636,0.19335948266479433,0.20504398036542534,oppA,WT,0.013,0.001
1449,oppA,362.0506,4.998432254232956,-4.929202591210734,0.4542709894394407,-0.4479792111537531,0.12064893575927627,0.06111645240007644,0.09088269407967635,oppA,WT,0.0,0.0
1450,oppA,375.131,1.012985844299329,-0.8855106678442112,0.32824921616350206,-0.28694199850870916,0.372906095525612,0.275176437928838,0.324041266727225,oppA,WT,0.0,0.001
1451,oppA,383.1181,0.4824044755406454,-0.1852296630334853,0.11665095026031702,-0.04479066282508782,0.26348823115515396,0.22013477059905961,0.2418115008771068,oppA,WT,0.267,0.233
1452,oppA,386.999,0.580128435721161,-0.580128435721161,0.1718486642623884,-0.1718486642623884,0.29821760459636887,0.29423280355768866,0.2962252040770288,oppA,WT,0.024,0.246
1453,oppA,388.9444,1.0919107012022582,-1.0919107012022582,0.3099620959077911,-0.3099620959077911,0.34550809682554173,0.22223447693347456,0.28387128687950813,oppA,WT,0.001,0.006
1454,oppA,401.0173,0.23812833305594902,0.14201501535650274,0.08647506748262691,0.051572015303254434,0.3978357425830478,0.32845387086088723,0.36314480672196753,oppA,WT,0.366,0.955
1455,oppA,402.0107,2.515594842132961,-2.04151773919074,0.3599217432955237,-0.29209259430475115,0.16946119102017457,0.11669120305163688,0.14307619703590574,oppA,WT,0.0,0.0
1456,oppA,402.9949,1.1872693112000552,-1.0033386855796085,0.2869711186178293,-0.24251382751761083,0.24755963893429375,0.23585404978940078,0.24170684436184725,oppA,WT,0.002,0.002
1457,oppA,426.0221,2.782641187844454,-2.6269559729882537,0.3135398698769098,-0.2959977152430295,0.14377111614679444,0.08158303389350625,0.11267707502015034,oppA,WT,0.0,0.0
1458,oppA,442.0169,1.659692448913956,-1.6038782150809316,0.2956441920003903,-0.28570189571864063,0.22178876154619193,0.13447506575970372,0.17813191365294784,oppA,WT,0.0,0.0
1459,oppA,443.0014,0.3497173254389048,-0.09436958192600187,0.1263042106329713,-0.03408259953368957,0.3630774324365034,0.3592442911124003,0.36116086177445184,oppA,WT,0.371,0.726
1460,oppA,466.9674,0.4608922170474764,-0.4608922170474764,0.03217377309169699,-0.03217377309169699,0.06174151269677102,0.0778736593614839,0.06980758602912746,oppA,WT,0.096,0.476
1461,oppA,481.9773,0.38297681553471985,0.27987438528968267,0.12917501740521295,0.09439939214229146,0.3303895649578319,0.3441944420393343,0.3372920034985831,oppA,WT,0.146,0.476
1462,oppA,482.9616,0.42565565504142705,0.007294194358317513,0.03177781403439334,0.0005445564956179792,0.06760852248081958,0.08170378505236968,0.07465615376659462,oppA,WT,0.442,0.448
1463,oppA,503.1623,0.8747272575819464,-0.2082055620809371,0.16210339757637662,-0.038584402983986424,0.19085328910015448,0.1797842923203386,0.18531879071024654,oppA,WT,0.293,0.109
1464,oppA,505.9887,0.5126218539343269,-0.32752429680798556,0.2049442925633774,-0.13094298417333897,0.4537005553286688,0.3458919356681479,0.39979624549840836,oppA,WT,0.202,0.527
1465,oppA,521.9834,0.5787808474171091,0.005755381433501674,0.21349618548715565,0.0021230004198647618,0.32089434052336513,0.4168501319826357,0.3688722362530004,oppA,WT,0.464,0.4
1466,oppA,547.0754,3.118987031622785,-3.0394454351284703,0.36122199287697376,-0.35200997188715155,0.12636145107191057,0.10526631089991959,0.11581388098591508,oppA,WT,0.0,0.0
1467,oppA,563.0683,0.35143160652855265,-0.08670309130687129,0.0880956881384129,-0.021734438082722348,0.25182180354996303,0.24953144130256227,0.25067662242626265,oppA,WT,0.419,0.617
1468,oppA,565.0479,2.445077897036281,-2.445077897036281,0.4761437701918276,-0.4761437701918276,0.23649970680004262,0.152971541350349,0.1947356240751958,oppA,WT,0.0,0.0
1469,oppA,578.8873,0.584759875064324,-0.5600760971498274,0.07495709185995224,-0.07179301667715339,0.13869524515416742,0.1176735484526337,0.12818439680340055,oppA,WT,0.088,0.25
1470,oppA,611.1447,0.35287491175192537,-0.021925499675394814,0.13789556534631286,-0.008567991298186901,0.38463918806014863,0.39691575253735606,0.3907774702987523,oppA,WT,0.445,0.879
1471,oppA,665.2152,0.8352585489444956,-0.6741092251458778,0.1447794465924325,-0.11684664668539559,0.22133536948303903,0.12533440546362445,0.17333488747333176,oppA,WT,0.021,0.053
1472,oppA,707.097,0.8334262229943667,-0.5583056397795196,0.1176579507263263,-0.07881813127909319,0.18183818039532076,0.10050942873941503,0.1411738045673679,oppA,WT,0.062,0.074
1473,oppA,784.1499,0.49113972418033164,-0.33839020856404994,0.21988107382008867,-0.15149579389743598,0.5619889421428585,0.33340217771432895,0.4476955599285938,oppA,WT,0.162,0.364
1474,oppA,864.1454,0.577740407811533,0.20912274413289111,0.147421608129076,0.05336170158707858,0.3120615632246222,0.19827701145636845,0.2551692873404953,oppA,WT,0.239,0.209
1475,oppA,866.1233,0.8248096193482172,-0.45060972742390565,0.29339040588297116,-0.16028495269997659,0.4321879210927213,0.2792257166745365,0.3557068188836289,oppA,WT,0.178,0.141
1476,ompC,57.0346,0.3163993940066376,-0.16928947668765634,0.03186031939249729,-0.01704686197010954,0.0872052818901458,0.11418776750253988,0.10069652469634284,ompC,WT,0.318,0.796
1477,ompC,59.0135,0.47614900379849273,-0.07460330994802276,0.07571944223159983,-0.01186376737708367,0.12941101921528478,0.18863833771939637,0.15902467846734059,ompC,WT,0.443,0.532
1478,ompC,71.0141,0.386746868407315,0.1565300504999381,0.027638652407596474,0.011186334035302259,0.06631975963246359,0.0766091412344876,0.0714644504334756,ompC,WT,0.302,0.64
1479,ompC,72.0093,0.2941014103475379,-0.2941014103475379,0.09141919165449144,-0.09141919165449144,0.2988396950706837,0.32284512817760963,0.31084241162414666,ompC,WT,0.134,0.802
1480,ompC,72.9932,1.072636845962703,0.43788696779232267,0.2789483452530951,0.1138762345646767,0.24877827986126508,0.2713387500599586,0.26005851496061183,ompC,WT,0.087,0.006
1481,ompC,73.0297,1.4021403418447707,0.2571374988870054,0.17623944175159637,0.032320423216426246,0.10615703899632847,0.14522926876758813,0.12569315388195829,ompC,WT,0.18,0.0
1482,ompC,74.025,0.424720498071351,0.2066912868850855,0.1566069381470762,0.07621315601140184,0.3142429544732156,0.423215863070208,0.3687294087717118,ompC,WT,0.25,0.466
1483,ompC,75.0089,1.3892744124143483,-1.3892744124143483,0.37812450549070986,-0.37812450549070986,0.28851491268241547,0.25583327672040634,0.2721740947014109,ompC,WT,0.0,0.001
1484,ompC,85.0297,0.46923870957150204,-0.44302235288390496,0.025500967746269747,-0.024076229222618078,0.04965557714184095,0.059035232998510184,0.054345405070175566,ompC,WT,0.143,0.479
1485,ompC,87.0088,2.246668577132539,-1.27320688364884,0.2989840012857314,-0.16943686862070256,0.14451813796164512,0.12163950035573379,0.13307881915868947,ompC,WT,0.02,0.007
1486,ompC,87.0452,0.2199877493346102,-0.21735837945250858,0.03948466247127743,-0.03901272809029055,0.152949569384929,0.20602189689631079,0.17948573314061989,ompC,WT,0.236,0.929
1487,ompC,88.0406,2.606920061642591,2.606920061642591,0.16004886633167395,0.16004886633167395,0.0688462622636498,0.053941443187378826,0.061393852725514314,ompC,WT,0.0,0.0
1488,ompC,89.0247,2.6359023106012645,2.5693324454430986,0.2995810665596242,0.2920151294136969,0.10855759137967436,0.11875057960583384,0.1136540854927541,ompC,WT,0.0,0.0
1489,ompC,91.0402,0.5409964560444027,0.5400526943080115,0.1544493909353393,0.15417995585171695,0.30892774783279653,0.26205340817929657,0.28549057800604655,ompC,WT,0.031,0.214
1490,ompC,93.0347,0.9084272249643388,-0.9084272249643388,0.15276093686112194,-0.15276093686112194,0.18720965224219405,0.14910993982445434,0.1681597960333242,ompC,WT,0.002,0.016
1491,ompC,100.0407,0.7885508198053804,0.30508877699815967,0.2841463811365036,0.10993568167335678,0.346759275729991,0.3739206703174503,0.36033997302372067,ompC,WT,0.209,0.062
1492,ompC,101.0245,0.4005884691278608,-0.1353321283039503,0.03390133129733628,-0.011452998951254012,0.08128235505411657,0.08797529417949415,0.08462882461680536,ompC,WT,0.356,0.706
1493,ompC,101.061,0.4761214207232958,0.35550855312541185,0.14063423355019158,0.10500824099318583,0.3183797869613808,0.27236966235576304,0.29537472465857195,ompC,WT,0.195,0.613
1494,ompC,102.0199,0.36425667267352246,0.05280897050302293,0.07999344445368714,0.011597238336320623,0.2293025215667738,0.20991218858012317,0.21960735507344847,ompC,WT,0.442,0.602
1495,ompC,102.0562,4.128057590698265,4.128057590698265,0.5989116337564749,0.5989116337564749,0.2156934410857994,0.07447287592780047,0.14508315850679993,ompC,WT,0.0,0.0
1496,ompC,103.04,1.9189464748224863,1.504590617657363,0.14544734250816815,0.11404106876989917,0.08045386459881196,0.07113696340656311,0.07579541400268754,ompC,WT,0.0,0.0
1497,ompC,104.0355,0.5853119631891438,-0.08367383629023793,0.0971428957643067,-0.013887156368125654,0.12539842045777216,0.20653703233909795,0.16596772639843504,ompC,WT,0.374,0.199
1498,ompC,105.0196,1.2636444760958674,-1.2636444760958674,0.4144643628005454,-0.4144643628005454,0.2636593426396302,0.39232320726406866,0.32799127495184943,ompC,WT,0.0,0.004
1499,ompC,107.05,1.3807233764907871,-1.304926204125884,0.2754313558111421,-0.2603110802319914,0.15753364190641708,0.24143310335311735,0.19948337262976723,ompC,WT,0.0,0.0
1500,ompC,109.0295,1.5662285351291991,-1.521851773101766,0.23813352807126897,-0.2313863678268031,0.16498495761018214,0.13910033100528185,0.152042644307732,ompC,WT,0.0,0.001
1501,ompC,110.0358,1.335141809611432,-1.1052915079275987,0.43283812414295664,-0.3583232129190491,0.3071721633020291,0.3412055910713824,0.32418887718670575,ompC,WT,0.0,0.0
1502,ompC,110.9762,0.5071415629739141,-0.08050111039741391,0.12984305997370268,-0.020610636690841927,0.19475521057950368,0.31730323405790206,0.25602922231870284,ompC,WT,0.404,0.401
1503,ompC,111.0203,2.2270200346545,-2.2267462478147295,0.2162024095286277,-0.21617582989596407,0.11148324482519985,0.08267972287542019,0.09708148385031001,ompC,WT,0.0,0.0
1504,ompC,113.0245,0.5538608964968521,-0.42801130678457516,0.029017050801880048,-0.022423727530325243,0.04599844141912587,0.05878256401170243,0.05239050271541415,ompC,WT,0.17,0.36
1505,ompC,113.0358,3.7216777173792597,-3.7216777173792597,0.4501842129605087,-0.4501842129605087,0.12196528278293611,0.11996013212242573,0.12096270745268092,ompC,WT,0.0,0.0
1506,ompC,114.056,0.598819638808942,-0.31606568413108366,0.12058105157587487,-0.06364442661796894,0.20797838051627254,0.19475073443296909,0.20136455747462081,ompC,WT,0.198,0.473
1507,ompC,115.0038,4.176502661934653,1.3593384025794975,0.21331848923283261,0.06942938574834014,0.061334165124526864,0.04081756635983358,0.05107586574218022,ompC,WT,0.014,0.0
1508,ompC,115.0402,0.35658161556188256,0.22783849303222323,0.061723274182991464,0.039438201974344264,0.1739051999974351,0.17228917172153968,0.17309718585948738,ompC,WT,0.226,0.614
1509,ompC,115.0767,0.6916891950629278,-0.5005211315345623,0.1687313166074434,-0.12209759833821134,0.21806881464997552,0.2698130774246657,0.2439409460373206,ompC,WT,0.063,0.151
1510,ompC,116.0356,0.7497401902465002,-0.7497401902465002,0.26949328699202946,-0.26949328699202946,0.2993371254637038,0.4195606753956185,0.35944890042966116,ompC,WT,0.007,0.071
1511,ompC,116.0718,2.386748980159536,2.372268705909209,0.09559282647553513,0.09501287007658565,0.05077313918975188,0.029329818658078,0.04005147892391494,ompC,WT,0.0,0.0
1512,ompC,117.0194,1.5937073156304147,0.3149160132118641,0.16400226998019504,0.0324067917071894,0.08652656501510428,0.11928571729260604,0.10290614115385516,ompC,WT,0.144,0.0
1513,ompC,117.0676,1.8507176565068988,0.9306865368138536,0.18085790265174262,0.09094959162602012,0.0723874376842484,0.12305880125540636,0.09772311946982738,ompC,WT,0.004,0.0
1514,ompC,118.0513,1.1642504597826686,-0.1216344401404586,0.1267794082260237,-0.013245210436755717,0.0892432575538056,0.1285439155767761,0.10889358656529086,ompC,WT,0.423,0.006
1515,ompC,118.9807,0.26060753907491624,-0.21617280473682496,0.018356365795917904,-0.015226524501035173,0.07410684487042696,0.06676679110401845,0.0704368179872227,ompC,WT,0.347,0.895
1516,ompC,119.0503,0.7065938068731898,0.3127869118388533,0.09871287070108192,0.043697091150532365,0.12274691548435676,0.15665794128308333,0.13970242838372005,ompC,WT,0.161,0.164
1517,ompC,120.0127,0.4277769797690346,0.40411895890039345,0.15854104574795275,0.149773001775913,0.4080540250462251,0.33317822094116883,0.37061612299369695,ompC,WT,0.08,0.369
1518,ompC,121.0409,0.5006790632252979,0.14513847369502997,0.10302763603041518,0.029865985898301466,0.2035617225816708,0.20798988241945274,0.20577580250056177,ompC,WT,0.326,0.436
1519,ompC,124.0076,0.9583161820338956,-0.8117847932968967,0.10216268268670425,-0.08654149204854947,0.05366532368890368,0.15954756909535023,0.10660644639212695,ompC,WT,0.012,0.037
1520,ompC,125.0354,1.0747982763379065,-0.22809822233940918,0.17824561439391012,-0.03782803590044498,0.14372565307756202,0.1879563347299275,0.16584099390374477,ompC,WT,0.273,0.018
1521,ompC,125.0466,0.5793567398207707,0.121530778685489,0.16777684170721102,0.03519429190446154,0.2991863131877848,0.2799968745632175,0.28959159387550115,ompC,WT,0.405,0.405
1522,ompC,127.0403,0.7773684565900825,-0.5994820245502002,0.19610551114896685,-0.15123038226263724,0.1955179059231738,0.3090189311107891,0.25226841851698145,ompC,WT,0.052,0.085
1523,ompC,127.0523,0.4118937861073224,0.18579753696286783,0.11485992898713918,0.051811152829530346,0.27140930074271197,0.2863069497142029,0.27885812522845743,ompC,WT,0.307,0.667
1524,ompC,128.0353,1.5218111020424445,1.5218111020424445,0.25128893083941106,0.25128893083941106,0.17419559033292115,0.1560542422542542,0.16512491629358766,ompC,WT,0.0,0.0
1525,ompC,128.0719,2.3216477647403453,-2.232360593305943,0.2611433218636275,-0.25110013232285977,0.0892984743731253,0.13566529991658394,0.11248188714485462,ompC,WT,0.0,0.0
1526,ompC,129.0194,9.273941208150234,-9.273941208150234,0.5791928002685218,-0.5791928002685218,0.03645229222731736,0.0884552928584084,0.06245379254286288,ompC,WT,0.0,0.0
1527,ompC,129.056,0.5103084484853433,0.017913266010005015,0.04622392659867218,0.0016225902111686142,0.08093263674819888,0.10022809745430293,0.0905803671012509,ompC,WT,0.498,0.502
1528,ompC,129.1035,0.6187265772863617,0.5717985179889985,0.18865247722528836,0.17434390383791085,0.3455578746726541,0.2642509945460845,0.3049044346093693,ompC,WT,0.075,0.286
1529,ompC,130.0511,1.3252450515509895,-1.1901442050399302,0.11110548955176011,-0.09977894607747882,0.0842746370091719,0.08340075166212135,0.08383769433564663,ompC,WT,0.001,0.002
1530,ompC,130.0876,0.842809960372968,-0.154108408310398,0.04692765322995207,-0.008580755193982133,0.06546467927366598,0.04589530799839999,0.05567999363603299,ompC,WT,0.296,0.269
1531,ompC,131.035,0.3020190583858503,-0.19945643052728232,0.03427982345146893,-0.02263874094991797,0.1013607611629455,0.12564361157219547,0.11350218636757048,ompC,WT,0.373,0.87
1532,ompC,131.0466,0.5180822788859852,-0.496569764686927,0.06431806737349723,-0.061647365452166224,0.11471037073923715,0.13358249699520142,0.12414643386721928,ompC,WT,0.064,0.408
1533,ompC,131.0828,0.807307216943384,-0.5653923347372988,0.14131652125611513,-0.09897010235144639,0.15891913943086416,0.19117440188830273,0.17504677065958346,ompC,WT,0.051,0.126
1534,ompC,132.0305,1.671098253652301,-0.5673917305364986,0.12270529176102465,-0.041662402366892615,0.07992762973356043,0.06692823764927446,0.07342793369141745,ompC,WT,0.085,0.003
1535,ompC,133.0144,6.56387127471726,6.56387127471726,0.3027788122436926,0.3027788122436926,0.05758078229535265,0.034675387751716046,0.04612808502353435,ompC,WT,0.0,0.0
1536,ompC,133.0508,1.2459956277043853,-1.2296339764078847,0.14635163272496765,-0.14442983273781107,0.11336564852982074,0.12154951404519566,0.1174575812875082,ompC,WT,0.001,0.002
1537,ompC,135.031,1.3808971938619696,1.2390984284729998,0.08459125352049474,0.07590491874826949,0.049199334075991606,0.07331703266948275,0.06125818337273718,ompC,WT,0.016,0.092
1538,ompC,135.0456,0.9840038947395965,0.2124334463803847,0.1285543378824576,0.027753183894405155,0.1136880076946436,0.1476002627475741,0.13064413522110885,ompC,WT,0.256,0.02
1539,ompC,136.0404,1.0364028337102453,-0.8632441184034823,0.2946875616982948,-0.24545215058128372,0.2521115366582629,0.316562249466646,0.28433689306245447,ompC,WT,0.002,0.005
1540,ompC,138.9798,0.5592384565142763,0.5059066537924246,0.15136880230234528,0.1369335090770741,0.24065182425196388,0.300687207565785,0.27066951590887445,ompC,WT,0.074,0.284
1541,ompC,139.976,0.5974922642462263,0.10023533523571163,0.1740378426894515,0.029196598097692265,0.261617609253731,0.32094338141954937,0.2912804953366402,ompC,WT,0.388,0.263
1542,ompC,142.0873,0.5755026685883173,0.24963592908472657,0.21919827363962024,0.0950816871588448,0.35119723285864896,0.41056560718970014,0.3808814200241746,ompC,WT,0.203,0.219
1543,ompC,143.108,1.8076087815457866,1.8076087815457866,0.3617230642010695,0.3617230642010695,0.21656513992758178,0.1836575939891455,0.20011136695836362,ompC,WT,0.0,0.0
1544,ompC,145.0145,0.399231521669464,0.22473684107881112,0.13670329871505557,0.07695351156091976,0.33175500374048233,0.3530771865805835,0.34241609516053295,ompC,WT,0.285,0.834
1545,ompC,145.0508,0.7990285343701696,0.1174706479155954,0.11552154765667497,0.016983612559141877,0.15823207156641309,0.13092292775469194,0.1445774996605525,ompC,WT,0.375,0.177
1546,ompC,145.0621,0.4140394219222401,0.30311078422467735,0.09715640223767644,0.07112644766526867,0.23067060718380233,0.23863930435367048,0.2346549557687364,ompC,WT,0.16,0.569
1547,ompC,145.0986,1.1682902759559297,-1.1227268294133035,0.07298419207604845,-0.07013780072746614,0.045623546338324446,0.07931833425095056,0.0624709402946375,ompC,WT,0.006,0.099
1548,ompC,145.1098,1.0041612478144804,-0.22740521499996252,0.1495199404055956,-0.033860711383474816,0.13384544418530722,0.16395521428666668,0.14890032923598695,ompC,WT,0.226,0.013
1549,ompC,146.046,4.5281889601321605,4.5281889601321605,0.9154608938012385,0.9154608938012385,0.3254244733982285,0.07891417141597547,0.20216932240710198,ompC,WT,0.0,0.0
1550,ompC,147.0299,7.190019806763834,-7.190019806763834,0.39804348384473925,-0.39804348384473925,0.037609442125995755,0.07311166700649638,0.05536055456624607,ompC,WT,0.0,0.0
1551,ompC,147.0664,1.7133290285498164,-1.6726304643924645,0.20745922077139348,-0.2025312167126837,0.12283107419426545,0.11933983088517469,0.12108545253972007,ompC,WT,0.001,0.002
1552,ompC,148.044,1.3586837529777929,-1.3586837529777929,0.19194193262149722,-0.19194193262149722,0.12489377304533336,0.1576472262134315,0.14127049962938243,ompC,WT,0.0,0.0
1553,ompC,149.0096,1.3147932190341984,1.2806916862535567,0.39622464233160504,0.38594784181776104,0.3397659355433137,0.26295187071774684,0.30135890313053026,ompC,WT,0.001,0.004
1554,ompC,149.0455,0.6870104421514499,-0.6870104421514499,0.061409426312968744,-0.061409426312968744,0.08873928239493085,0.09003362277564637,0.08938645258528861,ompC,WT,0.029,0.178
1555,ompC,150.0425,1.9007436070003276,1.6152985570655078,0.148733162205949,0.12639709080921724,0.06838466408934789,0.08811530956114706,0.07824998682524748,ompC,WT,0.0,0.0
1556,ompC,151.0264,1.8974209804483941,1.8941695431626475,0.07917734540117716,0.07904166640548956,0.04462157434916049,0.03883628367712333,0.04172892901314191,ompC,WT,0.003,0.014
1557,ompC,151.0609,0.7163443121164398,0.45442578498986885,0.22970061244986423,0.14571467848580644,0.3724727729295682,0.26884065293184084,0.3206567129307045,ompC,WT,0.092,0.17
1558,ompC,152.0021,0.3726957452657087,0.08585668179690202,0.12396975592313576,0.028558501195510122,0.3050369631894925,0.3602228767625472,0.33262991997601987,ompC,WT,0.371,0.719
1559,ompC,152.0356,0.4183918998694549,-0.2768917123399934,0.07511657261140092,-0.04971213931716155,0.18211201885987832,0.17696076737158797,0.17953639311573316,ompC,WT,0.198,0.722
1560,ompC,152.0716,0.33046008716822656,-0.2899364860247693,0.10528149131320481,-0.09237105121036482,0.3103224294751199,0.32685885444561824,0.31859064196036907,ompC,WT,0.139,0.617
