,Strain,ionMz,Rel. abs. distance,Rel. distance,Mean abs. distance,Mean distance,MAE1,MAE2,Mean MAE,Strain 1,Strain 2,p-value rel,p-value abs
118,yeaS,175.061,0.49128317191924836,-0.49128317191924836,8818.049502084137,-8818.049502084137,17229.69897129091,18668.33298301161,17949.01597715126,yeaS,WT,0.2,0.2
119,yeaS,177.0405,0.16982160185578102,0.04015463664695379,110.81496144406239,26.202405719923686,733.5698799688523,571.505095571311,652.5374877700817,yeaS,WT,0.7,0.7
120,yeaS,177.0556,1.0113006999514271,1.0113006999514271,868.662006487257,868.662006487257,1082.5930669147988,635.3173558288598,858.9552113718294,yeaS,WT,0.0,0.0
121,yeaS,178.051,0.6191806116704853,-0.6158628704927044,5402.944128092066,-5373.993657297027,8181.582821612437,9270.333553855071,8725.958187733755,yeaS,WT,0.1,0.1
122,yeaS,179.036,0.20185308199814364,-0.20185308199814364,3414.3417199835376,-3414.3417199835376,17485.318285515055,16344.650384618382,16914.984335066718,yeaS,WT,0.7,0.6
123,yeaS,179.0561,0.04247501471334243,0.04247501471334243,17520.77401473923,17520.77401473923,392006.49336785,432985.5229026248,412496.0081352374,yeaS,WT,0.7,0.8
124,yeaS,180.0664,0.15210421278003752,-0.13345216828260395,3100.1178541592144,-2719.9604929250036,20718.663084132997,20044.413723507936,20381.538403820465,yeaS,WT,0.6,0.6
125,yeaS,181.051,0.23486611751133724,-0.19156042376566887,623.0883434122454,-508.2004521224172,2781.888409195276,2524.0139492593726,2652.9511792273242,yeaS,WT,0.8,0.8
126,yeaS,183.0061,0.361205903822016,0.361205903822016,338.38457430768534,338.38457430768534,1018.0035010322378,855.6346135564105,936.8190572943241,yeaS,WT,0.6,0.6
127,yeaS,184.0017,2.288883316804258,2.288883316804258,216.30982685089702,216.30982685089702,98.1876964346197,90.82135025886497,94.50452334674233,yeaS,WT,0.0,0.0
